station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,anopheles zacharovi,anopheles maculipenis,anopheles_total,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date.1,indices_lat.1,indices_lon.1,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week,anopheles maculipennis s.l.,anopheles claviger s.l.,anopheles plumbeus,anopheles hyrcanus s.l.,dt_placement_original(+15_days)
306,12.639417,45.543168,2013-07-16,31.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,Jesolo,,CDC-CO2,,,1063.0,Italy,2013-07-31,2013-07-10,45.5423391166534,12.6415418357731,0.335015066508053,0.0345205021672336,-0.324988295084264,-0.0345205021672336,0.333448234058578,0.052557859201262,-0.299842022576161,-0.052557859201262,0.0501085389236219,0.0599581397216598,0.06419099677918,0.0599581397216598,2013-07-16,45.5423391166534,12.6415418357731,15142.0,14650.0,45.5423391166534,12.6415418357731,13968.5,13663.3,14050.4166666667,13629.6363636364,14327.0,13682.1666666667,14756.6153846154,14217.8571428571,2013-07-16,45.5502083585383,12.6500578646654,1724.53558365229,2013-07-09,2013-07-02,2013-07-09,2013-07-02,48.1307101538405,49.7811547731253,,,,,
307,12.658373,45.674905,2013-07-16,31.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,Ceggia,,CDC-CO2,,,358.0,Italy,2013-07-31,2013-07-10,45.6770864092714,12.6595081414555,0.504996642321349,0.237319959413645,-0.205369524227246,-0.237319959413645,0.534918245637832,0.22460686552429,-0.273723694424046,-0.22460686552429,0.0445808320078097,0.0443373015048513,0.0502382231108164,0.0443373015048513,2013-07-16,45.6770864092714,12.6595081414555,15243.0,14639.0,45.6770864092714,12.6595081414555,14009.7142857143,13626.0,14089.5454545455,13580.3636363636,14448.3333333333,13681.0,14837.5384615385,14190.6,2013-07-16,45.6502088159665,12.6500578646654,1649.01231568583,2013-07-09,2013-07-02,2013-07-09,2013-07-02,46.5782292014919,49.1688921577734,,,,,
313,12.411409,45.788673,2013-07-16,31.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Treviso,San Polo di Piave,,CDC-CO2,,,105.0,Italy,2013-07-31,2013-07-10,45.7893758197863,12.4124714383226,0.543737064358123,0.420972478932956,-0.0120869043549204,-0.420972478932956,0.514228737840063,0.387937365462856,-0.0297486681251706,-0.387937365462856,0.0638242276283827,0.0584414188134895,0.0237038392828975,0.0584414188134895,2013-07-16,45.7893758197863,12.4124714383226,15345.0,14348.0,45.7893758197863,12.4124714383226,13996.3333333333,13556.3333333333,14111.25,13552.3333333333,14473.8571428571,13695.5,14815.3333333333,14133.8,2013-07-16,45.7502092733946,12.450056949809,1593.05920533119,2013-07-09,2013-07-02,2013-07-09,2013-07-02,39.431670425809,43.0970875717467,,,,,
315,12.362191,45.63449,2013-07-16,31.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Treviso,Roncade,,CDC-CO2,,,160.0,Italy,2013-07-31,2013-07-10,45.636662221486,12.363064097696,0.41245159457587,0.0927006911750141,-0.313442156134324,-0.0927006911750141,0.423728250733029,0.130723073298,-0.280665689553352,-0.130723073298,0.0368040833868727,0.0345729384039709,0.0232626895091823,0.0345729384039709,2013-07-16,45.636662221486,12.363064097696,15334.0,14776.0,45.636662221486,12.363064097696,13943.4285714286,13625.3,14132.0,13582.875,14466.1666666667,13723.0,14806.4285714286,14134.1666666667,2013-07-16,45.6502088159665,12.3500564923808,1683.3288256361,2013-07-09,2013-07-02,2013-07-09,2013-07-02,42.5014925430587,43.7997780129372,,,,,
9,12.049586,44.986146,2013-07-21,32.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Rovigo,Papozze,,CDC-CO2,,,1633.0,Italy,2013-08-05,2013-07-10,44.9853836404993,12.0486537482541,0.273389226549648,-0.0299338233669862,-0.32592065913683,0.0299338233669862,0.426195703306969,0.164066441729516,-0.247110906746879,-0.164066441729516,0.0833857784797459,0.117478815913434,0.0600263845820121,0.117478815913434,2013-07-21,44.9853836404993,12.0486537482541,15168.0,14702.0,44.9853836404993,12.0486537482541,13934.8,13640.0,14068.8461538462,13635.5,14353.8571428571,13713.2,14890.0,14119.3,2013-07-21,44.9502056139692,12.0500551200963,1518.60323130936,2013-07-14,2013-07-07,2013-07-14,2013-07-07,0.586905300617218,43.3482749310788,,,,,
228,12.126829,44.944259,2013-07-21,32.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Rovigo,Ariano nel Polesine,,CDC-CO2,,,860.0,Italy,2013-08-05,2013-07-10,44.9449594527139,12.1250105474043,0.332251407062633,0.0309623441317816,-0.310553991076051,-0.0309623441317816,0.420069277437414,0.117328341353325,-0.289839879445607,-0.117328341353325,0.0704996809155306,0.0683809008280373,0.0303124817112664,0.0683809008280373,2013-07-21,44.9449594527139,12.1250105474043,15234.0,14770.0,44.9449594527139,12.1250105474043,13995.0,13625.0,14145.6666666667,13642.5555555556,14405.6666666667,13735.5,14812.3636363636,14115.0,2013-07-21,44.9502056139692,12.1500555775245,1485.0537782453,2013-07-14,2013-07-07,2013-07-14,2013-07-07,0.861114842700772,40.9683594715898,,,,,
235,12.264539,45.04901,2013-07-21,32.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Rovigo,Porto Viro,,CDC-CO2,,,878.0,Italy,2013-08-05,2013-07-10,45.0482657103876,12.2642494164428,0.407170887269906,0.180012743064093,-0.205712032689533,-0.180012743064093,0.421601648801376,0.188984504571387,-0.221605170047846,-0.188984504571387,0.0705525911394481,0.0447244995414231,0.0601649992814891,0.0447244995414231,2013-07-21,45.0482657103876,12.2642494164428,15219.0,14675.0,45.0482657103876,12.2642494164428,13987.0,13678.6,14096.0,13647.5454545455,14340.7142857143,13709.2857142857,14713.3571428571,14113.3,2013-07-21,45.0502060713973,12.2500560349527,1547.64509234955,2013-07-14,2013-07-07,2013-07-14,2013-07-07,0.0153782691340894,47.0091728209809,,,,,
217,12.722005,45.911852,2013-07-22,32.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Friuli-Venezia Giulia,3,Pordenone,Fiume Veneto,,CDC-CO2,,,102.0,Italy,2013-08-06,2013-07-10,45.9106483831425,12.7223902113438,0.24969228976937,-0.0553567841378599,-0.344241626005491,0.0553567841378599,0.361182305628764,0.213204660614109,-0.121410326964719,-0.213204660614109,0.0,0.0,0.0,0.0,2013-07-22,45.9106483831425,12.7223902113438,15421.0,14667.0,45.9106483831425,12.7223902113438,13970.25,13585.2,14035.6666666667,13574.6666666667,14446.4285714286,13691.25,14843.6,14209.3333333333,2013-07-22,45.950210188251,12.7500583220936,1721.70791045132,2013-07-15,2013-07-08,2013-07-15,2013-07-08,16.9577891079725,61.1166863616572,,,,,
312,12.389119,45.712307,2013-07-22,32.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Treviso,Breda di Piave,,CDC-CO2,,,45.0,Italy,2013-08-06,2013-07-10,45.7130190206361,12.3900135562196,0.32154425492077,0.0604743757961487,-0.269451394818739,-0.0604743757961487,0.319522738184744,0.0576705887209595,-0.271090676491482,-0.0576705887209595,0.0881541445607282,0.0568290419365851,0.039807194363022,0.0568290419365851,2013-07-22,45.7130190206361,12.3900135562196,15405.0,14676.0,45.7130190206361,12.3900135562196,13993.5,13623.75,14121.3333333333,13555.0,14452.8333333333,13714.0,14789.1538461538,14172.8571428571,2013-07-22,45.7502092733946,12.3500564923808,1525.72157598713,2013-07-15,2013-07-08,2013-07-15,2013-07-08,0.0038743615150451,34.4634669701045,,,,,
313,12.411409,45.788673,2013-07-22,32.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Treviso,San Polo di Piave,,CDC-CO2,,,219.0,Italy,2013-08-06,2013-07-10,45.7893758197863,12.4124714383226,0.543737064358123,0.420972478932956,-0.0120869043549204,-0.420972478932956,0.514228737840063,0.387937365462856,-0.0297486681251706,-0.387937365462856,0.0638242276283827,0.0584414188134895,0.0237038392828975,0.0584414188134895,2013-07-22,45.7893758197863,12.4124714383226,15396.0,14612.0,45.7893758197863,12.4124714383226,13996.3333333333,13556.3333333333,14111.25,13552.3333333333,14473.8571428571,13695.5,14815.3333333333,14133.8,2013-07-22,45.7502092733946,12.450056949809,1593.07059840979,2013-07-15,2013-07-08,2013-07-15,2013-07-08,0.0113930786028504,39.4430635044118,,,,,
318,12.891558,46.152891,2013-07-22,32.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Friuli-Venezia Giulia,3,Pordenone,Sequals,,CDC-CO2,,,16.0,Italy,2013-08-06,2013-07-10,46.1531935098548,12.8930701153266,,,,,,,,,,,,,2013-07-22,46.1531935098548,12.8930701153266,15451.0,14590.0,46.1531935098548,12.8930701153266,13917.8,13552.1,13996.1111111111,13511.6666666667,14328.125,13521.5,14754.6363636364,14130.375,2013-07-22,46.1502111031074,12.8500587795218,1708.27456910461,2013-07-15,2013-07-08,2013-07-15,2013-07-08,12.319151679379,42.1870530762002,,,,,
165,11.210249,45.157135,2013-07-23,32.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Verona,Casaleone,,CDC-CO2,,,143.0,Italy,2013-08-07,2013-07-10,45.156063544482,11.2087289576023,0.508500208396919,0.436505778328125,0.0373613978807732,-0.436505778328125,0.508500208396919,0.436505778328125,0.0373613978807732,-0.436505778328125,0.0,0.0,0.0,0.0,2013-07-23,45.156063544482,11.2087289576023,15402.0,14689.0,45.156063544482,11.2087289576023,13950.0,13560.5,14045.7272727273,13542.1,14388.5714285714,13742.3333333333,14918.1111111111,14215.6666666667,2013-07-23,45.1502065288255,11.2500514606708,1506.86242988842,2013-07-16,2013-07-09,2013-07-16,2013-07-09,0.0,51.1331060598604,,,,,
195,10.842836,45.26645,2013-07-23,32.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Verona,Nogarole Rocca,,CDC-CO2,,,79.0,Italy,2013-08-07,2013-07-10,45.2683529549969,10.8449112675339,0.263187093082189,0.0698440353131802,-0.190485191701206,-0.0698440353131802,0.263187093082189,0.0698440353131802,-0.190485191701206,-0.0698440353131802,0.0851839042476642,0.109928819643255,0.0595059435738314,0.109928819643255,2013-07-23,45.2683529549969,10.8449112675339,15262.0,14727.0,45.2683529549969,10.8449112675339,13984.25,13714.0,14075.4,13557.1111111111,14439.6666666667,13735.8333333333,14933.7777777778,14203.125,2013-07-23,45.2502069862537,10.8500496309581,1470.95072310018,2013-07-16,2013-07-09,2013-07-16,2013-07-09,0.0,30.4635059749708,,,,,
6,12.139038,45.361249,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,Campagna Lupia,,CDC-CO2,,,217.0,Italy,2013-08-12,2013-07-26,45.3626760598295,12.1384852766661,0.648624300938508,0.360271978165543,-0.250738328368897,-0.360271978165543,0.623523112933336,0.322787637312713,-0.262269294891251,-0.322787637312713,0.0479897231309954,0.0518396152815426,0.0631630955185996,0.0518396152815426,2013-07-28,45.3626760598295,12.1384852766661,15303.0,14881.0,45.3626760598295,12.1384852766661,13926.3333333333,13645.8571428571,14032.6,13639.1428571429,14364.0,13768.25,14758.1666666667,14107.4285714286,2013-07-28,45.3502074436819,12.1500555775245,1808.26968724687,2013-07-21,2013-07-14,2013-07-21,2013-07-14,0.139298634370789,0.227057955227792,,,,,
162,11.455028,44.963914,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Rovigo,Ficarolo,,CDC-CO2,,,1025.0,Italy,2013-08-12,2013-07-26,44.9629257583963,11.4557656607352,0.325193188049042,-0.0333788710400845,-0.399368221857831,0.0333788710400845,0.493529521167645,0.165969872770651,-0.324087915358379,-0.165969872770651,0.0859301312059616,0.0984792501635457,0.0379317777225775,0.0984792501635457,2013-07-28,44.9629257583963,11.4557656607352,15572.0,14732.0,44.9629257583963,11.4557656607352,13884.0,13453.1428571429,13963.8125,13510.8,14294.5,13683.375,14774.5454545455,14109.0,2013-07-28,44.9502056139692,11.4500523755272,1493.91281337579,2013-07-21,2013-07-14,2013-07-21,2013-07-14,7.10223001241684,7.10223001241684,,,,,
163,11.348855,45.051382,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Rovigo,Castelnovo Bariano,,CDC-CO2,,,939.0,Italy,2013-08-12,2013-07-26,45.0527572868082,11.3479678266408,0.605427053027451,0.243916036642134,-0.358788959886301,-0.243916036642134,0.626767173366431,0.280495779371338,-0.343970750049168,-0.280495779371338,0.106882754631467,0.0936646053893002,0.0416503974328735,0.0936646053893002,2013-07-28,45.0527572868082,11.3479678266408,15388.0,14801.0,45.0527572868082,11.3479678266408,14000.3333333333,13672.5,14187.5714285714,13533.4615384615,14429.3333333333,13685.6666666667,14983.3636363636,14127.8,2013-07-28,45.0502060713973,11.350051918099,1515.44367754604,2013-07-21,2013-07-14,2013-07-21,2013-07-14,5.27134349942207,5.27134349942207,,,,,
165,11.210249,45.157135,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Verona,Casaleone,,CDC-CO2,,,357.0,Italy,2013-08-12,2013-07-26,45.156063544482,11.2087289576023,0.306129373667459,0.103052031421327,-0.221784135517984,-0.103052031421327,0.435444788824586,0.164442171686594,-0.266817310126693,-0.164442171686594,0.1161682506166,0.101362677365413,0.0332923064754697,0.101362677365413,2013-07-28,45.156063544482,11.2087289576023,15491.0,14876.0,45.156063544482,11.2087289576023,13950.0,13560.5,14045.7272727273,13542.1,14388.5714285714,13742.3333333333,14918.1111111111,14215.6666666667,2013-07-28,45.1502065288255,11.2500514606708,1509.5843146457,2013-07-21,2013-07-14,2013-07-21,2013-07-14,2.72188475728035,2.72188475728035,,,,,
184,11.585081,45.519406,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Vicenza,Vicenza,,CDC-CO2,,,331.0,Italy,2013-08-12,2013-07-26,45.5198812345504,11.5860213769325,0.538854796464101,0.223189155783447,-0.293004029357168,-0.223189155783447,0.43517406318428,0.177099664051628,-0.226330695593117,-0.177099664051628,0.0885337420933721,0.0885886985206228,0.0778548314490334,0.0885886985206228,2013-07-28,45.5198812345504,11.5860213769325,15520.0,14936.0,45.5198812345504,11.5860213769325,13951.1428571429,13686.1666666667,13979.7857142857,13567.4285714286,14373.875,13761.5,14733.5,14165.8571428571,2013-07-28,45.5502083585383,11.5500528329554,1702.91128522231,2013-07-21,2013-07-14,2013-07-21,2013-07-14,0.273050462827086,0.273050462827086,,,,,
195,10.842836,45.26645,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Verona,Nogarole Rocca,,CDC-CO2,,,434.0,Italy,2013-08-12,2013-07-26,45.2683529549969,10.8449112675339,0.447229876647326,0.159910231174299,-0.283580032979214,-0.159910231174299,0.459287042155505,0.170037341232572,-0.283861603418666,-0.170037341232572,0.171147186034294,0.157424478399269,0.028575929947208,0.157424478399269,2013-07-28,45.2683529549969,10.8449112675339,15359.0,14852.0,45.2683529549969,10.8449112675339,13984.25,13714.0,14075.4,13557.1111111111,14439.6666666667,13735.8333333333,14933.7777777778,14203.125,2013-07-28,45.2502069862537,10.8500496309581,1470.95072310018,2013-07-21,2013-07-14,2013-07-21,2013-07-14,0.0,0.0,,,,,
198,12.797359,45.826409,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,Cinto Caomaggiore,,CDC-CO2,,,210.0,Italy,2013-08-12,2013-07-26,45.8253084311511,12.798747010494,0.541855680391417,0.182887210730987,-0.327856731812946,-0.182887210730987,0.526372627855632,0.197626020564205,-0.291479559001814,-0.197626020564205,0.0676207512946636,0.0722493866648579,0.0753953821867553,0.0722493866648579,2013-07-28,45.8253084311511,12.798747010494,15382.0,14915.0,45.8253084311511,12.798747010494,13956.375,13618.4285714286,14025.3333333333,13617.4444444444,14398.125,13639.5,14786.25,14133.375,2013-07-28,45.8502097308228,12.7500583220936,1584.11694364875,2013-07-21,2013-07-14,2013-07-21,2013-07-14,11.4351353794336,19.1231659496618,,,,,
212,13.073224,45.93968,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Friuli-Venezia Giulia,3,Udine,Bertiolo,,CDC-CO2,,,40.0,Italy,2013-08-12,2013-07-26,45.937597841666,13.0727331721505,0.358373997710655,0.0236122610104356,-0.34950198314111,-0.0236122610104356,0.619318305804976,0.269087294431071,-0.346606240735465,-0.269087294431071,0.124002719906281,0.125568396813219,0.0391079816306498,0.125568396813219,2013-07-28,45.937597841666,13.0727331721505,15343.0,14859.0,45.937597841666,13.0727331721505,13914.9,13584.125,14089.0,13571.0,14382.625,13719.0,14867.0,14145.375,2013-07-28,45.950210188251,13.0500596943781,1603.36926093026,2013-07-21,2013-07-14,2013-07-21,2013-07-14,4.56602104194462,16.2345511579494,,,,,
303,12.78304,45.697488,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,Concordia Sagittaria,,CDC-CO2,,,1300.0,Italy,2013-08-12,2013-07-26,45.6995442913743,12.7852722812322,0.700462746881338,0.346163953464736,-0.313930886648421,-0.346163953464736,0.676250898966232,0.324160357001192,-0.322970316120035,-0.324160357001192,0.0273572545612005,0.0252692599933486,0.0290303403899995,0.0252692599933486,2013-07-28,45.6995442913743,12.7852722812322,15312.0,14849.0,45.6995442913743,12.7852722812322,13932.75,13570.7777777778,14058.9166666667,13596.5555555556,14431.8333333333,13660.75,14856.5384615385,14170.9,2013-07-28,45.6502088159665,12.7500583220936,1687.05158561662,2013-07-21,2013-07-14,2013-07-21,2013-07-14,8.60879496589769,8.60879496589769,,,,,
305,12.69061,45.636265,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,Eraclea,,CDC-CO2,,,535.0,Italy,2013-08-12,2013-07-26,45.636662221486,12.6909491763996,0.290793660358688,0.0235866837507114,-0.289411209864827,-0.0235866837507114,0.546250032879336,0.230943661842787,-0.297124509477851,-0.230943661842787,0.147619280729602,0.137178333964058,0.0388784298951205,0.137178333964058,2013-07-28,45.636662221486,12.6909491763996,15303.0,14842.0,45.636662221486,12.6909491763996,13923.2857142857,13622.625,14065.0909090909,13580.7272727273,14392.3333333333,13725.8,14794.3076923077,14195.375,2013-07-28,45.6502088159665,12.6500578646654,1659.76876850528,2013-07-21,2013-07-14,2013-07-21,2013-07-14,10.7564528194489,10.7564528194489,,,,,
308,12.694802,45.751713,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,San Stino di Livenza,,CDC-CO2,,,621.0,Italy,2013-08-12,2013-07-26,45.7534432084215,12.6954407528202,0.308883675989761,0.0028461676180351,-0.334398538567018,-0.0028461676180351,0.55250781478282,0.193251202657531,-0.327875521941012,-0.193251202657531,0.126243496248042,0.102000270252654,0.0216095400814004,0.102000270252654,2013-07-28,45.7534432084215,12.6954407528202,15373.0,14883.0,45.7534432084215,12.6954407528202,14002.375,13519.3333333333,14001.8181818182,13571.5,14485.4,13654.0,14782.25,14135.2,2013-07-28,45.7502092733946,12.6500578646654,1627.69474450295,2013-07-21,2013-07-14,2013-07-21,2013-07-14,19.9840946681798,19.9840946681798,,,,,
311,12.64166,45.608152,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,San Dona di Piave,,CDC-CO2,,,634.0,Italy,2013-08-12,2013-07-26,45.6097127629624,12.6415418357731,0.530953499410817,0.24837886414354,-0.260369992269509,-0.24837886414354,0.529044192880777,0.246395617421753,-0.260930357743405,-0.246395617421753,0.086003768244652,0.0747864976654428,0.0234934681367666,0.0747864976654428,2013-07-28,45.6097127629624,12.6415418357731,15325.0,14875.0,45.6097127629624,12.6415418357731,13975.4285714286,13631.0,14049.5454545455,13610.1818181818,14310.0,13727.1666666667,14696.9230769231,14105.9090909091,2013-07-28,45.6502088159665,12.6500578646654,1659.76876850528,2013-07-21,2013-07-14,2013-07-21,2013-07-14,10.7564528194489,10.7564528194489,,,,,
321,11.000028,45.234662,2013-07-28,33.0,7,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Verona,Erbe,,CDC-CO2,,,281.0,Italy,2013-08-12,2013-07-26,45.2324203436321,11.0021164422548,0.516519400217707,0.180051132042504,-0.31876351270997,-0.180051132042504,0.524460345652891,0.239703776681507,-0.256841468102583,-0.239703776681507,0.0836382019579709,0.0717327498504824,0.0409891514849561,0.0717327498504824,2013-07-28,45.2324203436321,11.0021164422548,15378.0,14861.0,45.2324203436321,11.0021164422548,13972.0,13571.25,14035.8333333333,13549.2,14340.6666666667,13649.75,14824.0769230769,14187.0,2013-07-28,45.2502069862537,10.9500500883863,1500.12492358247,2013-07-21,2013-07-14,2013-07-21,2013-07-14,0.005434991326183,0.005434991326183,,,,,
228,12.126829,44.944259,2013-08-05,34.0,8,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Rovigo,Ariano nel Polesine,,CDC-CO2,,,628.0,Italy,2013-08-20,2013-07-26,44.9449594527139,12.1250105474043,0.354245126827469,0.0308098345579596,-0.321790657250504,-0.0308098345579596,0.381421014323936,0.091764577761104,-0.271095579555354,-0.091764577761104,0.0378580873712927,0.0428912746429592,0.0560068055519892,0.0428912746429592,2013-08-05,44.9449594527139,12.1250105474043,15280.0,14865.0,44.9449594527139,12.1250105474043,13995.0,13625.0,14145.6666666667,13642.5555555556,14405.6666666667,13735.5,14812.3636363636,14115.0,2013-08-05,44.9502056139692,12.1500555775245,1505.81080725459,2013-07-29,2013-07-22,2013-07-29,2013-07-22,0.0,20.7570290092845,,,,,
162,11.455028,44.963914,2013-08-06,34.0,8,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Rovigo,Ficarolo,,CDC-CO2,,,226.0,Italy,2013-08-21,2013-07-26,44.9629257583963,11.4557656607352,0.325193188049042,-0.0333788710400845,-0.399368221857831,0.0333788710400845,0.493529521167645,0.165969872770651,-0.324087915358379,-0.165969872770651,0.0859301312059616,0.0984792501635457,0.0379317777225775,0.0984792501635457,2013-08-06,44.9629257583963,11.4557656607352,15543.0,14845.0,44.9629257583963,11.4557656607352,13884.0,13453.1428571429,13963.8125,13510.8,14294.5,13683.375,14774.5454545455,14109.0,2013-08-06,44.9502056139692,11.4500523755272,1508.09419992435,2013-07-30,2013-07-23,2013-07-30,2013-07-23,0.0,21.283616560977,,,,,
165,11.210249,45.157135,2013-08-06,34.0,8,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Verona,Casaleone,,CDC-CO2,,,318.0,Italy,2013-08-21,2013-07-26,45.156063544482,11.2087289576023,0.306129373667459,0.103052031421327,-0.221784135517984,-0.103052031421327,0.435444788824586,0.164442171686594,-0.266817310126693,-0.164442171686594,0.1161682506166,0.101362677365413,0.0332923064754697,0.101362677365413,2013-08-06,45.156063544482,11.2087289576023,15408.0,14879.0,45.156063544482,11.2087289576023,13950.0,13560.5,14045.7272727273,13542.1,14388.5714285714,13742.3333333333,14918.1111111111,14215.6666666667,2013-08-06,45.1502065288255,11.2500514606708,1526.48762726547,2013-07-30,2013-07-23,2013-07-30,2013-07-23,0.0,19.6251973770559,,,,,
195,10.842836,45.26645,2013-08-06,34.0,8,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Verona,Nogarole Rocca,,CDC-CO2,,,192.0,Italy,2013-08-21,2013-07-26,45.2683529549969,10.8449112675339,0.447229876647326,0.159910231174299,-0.283580032979214,-0.159910231174299,0.459287042155505,0.170037341232572,-0.283861603418666,-0.170037341232572,0.171147186034294,0.157424478399269,0.028575929947208,0.157424478399269,2013-08-06,45.2683529549969,10.8449112675339,15327.0,14773.0,45.2683529549969,10.8449112675339,13984.25,13714.0,14075.4,13557.1111111111,14439.6666666667,13735.8333333333,14933.7777777778,14203.125,2013-08-06,45.2502069862537,10.8500496309581,1510.79639089453,2013-07-30,2013-07-23,2013-07-30,2013-07-23,0.0,39.8456677943468,,,,,
321,11.000028,45.234662,2013-08-06,34.0,8,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Verona,Erbe,,CDC-CO2,,,226.0,Italy,2013-08-21,2013-07-26,45.2324203436321,11.0021164422548,0.516519400217707,0.180051132042504,-0.31876351270997,-0.180051132042504,0.524460345652891,0.239703776681507,-0.256841468102583,-0.239703776681507,0.0836382019579709,0.0717327498504824,0.0409891514849561,0.0717327498504824,2013-08-06,45.2324203436321,11.0021164422548,15370.0,14818.0,45.2324203436321,11.0021164422548,13972.0,13571.25,14035.8333333333,13549.2,14340.6666666667,13649.75,14824.0769230769,14187.0,2013-08-06,45.2502069862537,10.9500500883863,1531.94440693529,2013-07-30,2013-07-23,2013-07-30,2013-07-23,0.0,31.8249183441512,,,,,
303,12.78304,45.697488,2013-08-12,35.0,8,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,Concordia Sagittaria,,CDC-CO2,,,617.0,Italy,2013-08-27,2013-08-11,45.6995442913743,12.7852722812322,0.670818664865609,0.300557687196436,-0.342656800586919,-0.300557687196436,0.666838768229884,0.296278840804644,-0.343326524238752,-0.296278840804644,0.0703437439677398,0.0901079647479536,0.029266319753387,0.0901079647479536,2013-08-12,45.6995442913743,12.7852722812322,15196.0,14595.0,45.6995442913743,12.7852722812322,13932.75,13570.7777777778,14058.9166666667,13596.5555555556,14431.8333333333,13660.75,14856.5384615385,14170.9,2013-08-12,45.6502088159665,12.7500583220936,1743.89071234574,2013-08-05,2013-07-29,2013-08-05,2013-07-29,11.2449608903262,11.2449608903262,,,,,
305,12.69061,45.636265,2013-08-12,35.0,8,2013,IT,0.0,Italia,1,Nord-Est,2,Veneto,3,Venezia,Eraclea,,CDC-CO2,,,765.0,Italy,2013-08-27,2013-08-11,45.636662221486,12.6909491763996,0.316531796556313,0.02358661440245,-0.300327009629836,-0.02358661440245,0.512515685589006,0.16794241477549,-0.337725562496074,-0.16794241477549,0.13026687630114,0.0986101116705678,0.0342601248098253,0.0986101116705678,2013-08-12,45.636662221486,12.6909491763996,15181.0,14609.0,45.636662221486,12.6909491763996,13923.2857142857,13622.625,14065.0909090909,13580.7272727273,14392.3333333333,13725.8,14794.3076923077,14195.375,2013-08-12,45.6502088159665,12.6500578646654,1721.19532303888,2013-08-05,2013-07-29,2013-08-05,2013-07-29,23.4676125149126,23.4676125149126,,,,,
