"station_id","y","x","dt_placement","culex.spp","region","dt_placement_original","year","month","indices_image_date","indices_lat","indices_lon","ndvi","ndmi","ndwi","ndbi","ndvi_mean","ndmi_mean","ndwi_mean","ndbi_mean","ndvi_std","ndmi_std","ndwi_std","ndbi_std","lst_image_date","lst_lat","lst_lon","lst_day","lst_night","monthly_lst_lat","monthly_lst_lon","lst_jan_day_mean","lst_jan_night_mean","lst_feb_day_mean","lst_feb_night_mean","lst_mar_day_mean","lst_mar_night_mean","lst_apr_day_mean","lst_apr_night_mean","indices_image_date","indices_lat","indices_lon","acc_rainfall_jan","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week","acc_rainfall_2week"
"Morović",45.014217,19.227017,2023-04-28,14,"Serbia",2023-05-13,2023,4,2023-04-26,45.0123330990229,19.2261928683697,,,,,,,,,,,,,2023-04-28,45.0123330990229,19.2261928683697,14596,13917,45.0123330990229,19.2261928683697,13998.6666666667,13732,14018,13541.6666666667,14436,13800.2222222222,14614.2727272727,14014.875,2023-04-28,45.0502060713973,19.2500880549256,100.474201680023,2023-04-21,2023-04-14,2023-04-21,2023-04-14,4.73437901865691,9.43658103028429
"Basaid",45.633867,20.413467,2023-04-28,2,"Serbia",2023-05-13,2023,4,2023-04-26,45.6321706450654,20.4119690434076,0.62994993172508,0.238029386343993,-0.541209382397246,-0.238029386343993,0.591116115571869,0.242992553139957,-0.51815849670907,-0.242992553139957,0.104928559430047,0.135363164417954,0.0752745110442094,0.135363164417954,2023-04-28,45.6321706450654,20.4119690434076,14626,13728,45.6321706450654,20.4119690434076,14084.6666666667,13647,14041.2142857143,13428.8333333333,14398.7857142857,13707.6666666667,14670.1818181818,13961.3333333333,2023-04-28,45.6502088159665,20.4500935440638,90.23683534062,2023-04-21,2023-04-14,2023-04-21,2023-04-14,1.29983370212722,1.47160900590825
"Kikinda",45.8026,20.447417,2023-04-28,6,"Serbia",2023-05-13,2023,4,2023-04-26,45.8028505490481,20.4479016547724,0.421771361685525,0.0683084139548519,-0.321247280638144,-0.0683084139548519,0.440685600047739,0.140823678741083,-0.379281758722994,-0.140823678741083,0.139797629601016,0.109770561925707,0.12696895485295,0.109770561925707,2023-04-28,45.8028505490481,20.4479016547724,14750,13801,45.8028505490481,20.4479016547724,14016.5555555556,13623.5,14030.0833333333,13452.0909090909,14503.6666666667,13770.8181818182,14722.2222222222,14029.7777777778,2023-04-28,45.8502097308228,20.4500935440638,65.3264953908001,2023-04-21,2023-04-14,2023-04-21,2023-04-14,3.452895257622,3.93266661837697
"Idjos",45.834543,20.313649,2023-04-28,0,"Serbia",2023-05-13,2023,4,2023-04-26,45.8342915839923,20.3131543621545,0.579466357308585,0.193513039666886,-0.478685853923432,-0.193513039666886,0.516904387224468,0.237535030884095,-0.412476662686127,-0.237535030884095,0.219701964871696,0.0854043179106441,0.231443931284928,0.0854043179106441,2023-04-28,45.8342915839923,20.3131543621545,14483,13863,45.8342915839923,20.3131543621545,13964.5,13567.1666666667,13985.3076923077,13492,14401.3076923077,13801.4285714286,14612.5,13983.8181818182,2023-04-28,45.8502097308228,20.3500930866356,55.9250152306486,2023-04-21,2023-04-14,2023-04-21,2023-04-14,2.48319064592943,2.69281616574153
"Coka",45.9362,20.1026,2023-04-28,3,"Serbia",2023-05-13,2023,4,2023-04-26,45.937597841666,20.1020502703864,0.403932584269663,0.0741457124435848,-0.369690326116744,-0.0741457124435848,0.414118024865675,0.122318930196968,-0.361577982919619,-0.122318930196968,0.121165245943852,0.1431776894511,0.0867321440014046,0.1431776894511,2023-04-28,45.937597841666,20.1020502703864,14591,13814,45.937597841666,20.1020502703863,13981.5,13634.375,14029.1428571429,13552.0666666667,14439.5833333333,13796.2307692308,14637.3636363636,13968.3636363636,2023-04-28,45.950210188251,20.1500921717793,62.7648795372115,2023-04-21,2023-04-14,2023-04-21,2023-04-14,1.35423646075651,2.65573084680364
"Kanjiza",46.06005,20.060183,2023-04-28,9,"Serbia",2023-05-13,2023,4,2023-04-26,46.0588704050222,20.061626082601,0.526741573033708,0.22392361736624,-0.468338015993084,-0.22392361736624,0.525449526523763,0.243327002837972,-0.461492053067568,-0.243327002837972,0.0965916548609636,0.112800722454202,0.0677773508573661,0.112800722454202,2023-04-28,46.0588704050222,20.061626082601,14541,13944,46.0588704050222,20.061626082601,13969.7777777778,13589.75,14046.0625,13533.5882352941,14499.3636363636,13721.5714285714,14626.9166666667,14053.7777777778,2023-04-28,46.0502106456792,20.0500917143511,88.4911910599421,2023-04-21,2023-04-14,2023-04-21,2023-04-14,2.95425716694444,3.29081077268347
"Temerin",45.391624,19.858687,2023-05-02,180,"Serbia",2023-05-17,2023,5,2023-05-01,45.3896255183531,19.8595051436741,0.412378821774795,0.191444747326484,-0.364553314121037,-0.191444747326484,0.235832084640311,0.0166303308915933,-0.212307741161228,-0.0166303308915933,0.0905258533425079,0.102542594023352,0.0783967919044524,0.102542594023352,2023-05-02,45.3896255183531,19.8595051436741,15244,14170,45.3896255183531,19.8595051436741,14028.9090909091,13718.5,14122.4166666667,13432.1666666667,14588.8333333333,13713.8,14868.5454545455,13927.9090909091,2023-05-02,45.3502074436819,19.8500907994947,105.465617729074,2023-04-25,2023-04-18,2023-04-25,2023-04-18,1.67689237371087,7.57255934737623
"Palic",46.099172,19.755222,2023-05-02,12,"Serbia",2023-05-17,2023,5,2023-05-01,46.0992945928076,19.7561988860003,,,,,,,,,,,,,2023-05-02,46.0992945928076,19.7561988860003,14950,14010,46.0992945928076,19.7561988860003,13967,13787.75,14018.4117647059,13522.875,14388.4285714286,13742.7692307692,14725.1,13954.1818181818,2023-05-02,46.0502106456792,19.7500903420665,107.849092709992,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.328734220936894,4.09987699659541
"Subotica",46.080117,19.676158,2023-05-02,34,"Serbia",2023-05-17,2023,5,2023-05-01,46.0813282871252,19.6753505104295,,,,,0.272775991425509,0.120547298891248,-0.25,-0.120547298891248,0,0,0,0,2023-05-02,46.0813282871252,19.6753505104295,14987,14212,46.0813282871252,19.6753505104295,13972.875,13831.3333333333,14031.2352941176,13541,14359.7142857143,13742.1666666667,14652.1,14016.6666666667,2023-05-02,46.0502106456792,19.6500898846384,102.856960047269,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.266300152754411,5.6503960674163
"Subotica",46.089969,19.639352,2023-05-02,2,"Serbia",2023-05-17,2023,5,2023-05-01,46.0903114399664,19.6394178990648,0.289217134416544,0.0948319116909183,-0.27119137780367,-0.0948319116909183,0.327333603799802,0.0962524897803911,-0.298981278870594,-0.0962524897803911,0.0376253835084608,0.0404544176691168,0.0196387495042357,0.0404544176691168,2023-05-02,46.0903114399664,19.6394178990648,14992,14192,46.0903114399664,19.6394178990648,13968.75,13808.5,14034,13509.8,14423.1538461538,13774.1,14748.6666666667,13990.9,2023-05-02,46.0502106456792,19.6500898846384,102.856960047269,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.266300152754411,5.6503960674163
"Bajmok",45.979106,19.4145,2023-05-02,1,"Serbia",2023-05-17,2023,5,2023-05-01,45.9780220294514,19.4148390780349,0.462041000225276,0.135608048993876,-0.428571428571429,-0.135608048993876,0.448660722667934,0.133897312485618,-0.416355139160025,-0.133897312485618,0.0441086474599573,0.0387096104107747,0.0314438321999538,0.0387096104107747,2023-05-02,45.9780220294514,19.4148390780349,14983,14062,45.9780220294514,19.4148390780349,13967.4444444444,13786.3333333333,14057.5625,13438.8181818182,14433.6153846154,13777.1818181818,14691.6666666667,13937.2222222222,2023-05-02,45.950210188251,19.450088969782,102.316026909517,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.127034361474216,9.44486051576678
"Aleksa Santic",45.923389,19.331687,2023-05-02,30,"Serbia",2023-05-17,2023,5,2023-05-01,45.9241231124043,19.3294991260435,0.424257184607891,0.170536429143315,-0.315931593159316,-0.170536429143315,0.470352158694091,0.229039333928549,-0.370334454646767,-0.229039333928549,0.0941957651549497,0.13416868443909,0.0755306280847853,0.13416868443909,2023-05-02,45.9241231124042,19.3294991260435,14938,14035,45.9241231124043,19.3294991260435,13991.5,13767.8,14099.4,13439.3076923077,14482.1538461538,13733.8,14693.0833333333,13910.1111111111,2023-05-02,45.950210188251,19.3500885123538,112.38232068011,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.359786263667047,10.9149818532169
"Svetozar Miletic",45.857961,19.210842,2023-05-02,14,"Serbia",2023-05-17,2023,5,2023-05-01,45.8567494660953,19.2127181391079,,,,,,,,,,,,,2023-05-02,45.8567494660953,19.2127181391079,14650,14073,45.8567494660953,19.2127181391079,14027.7142857143,13776.2,14083.8,13490.2307692308,14489.0714285714,13772.4166666667,14780,13959.625,2023-05-02,45.8502097308228,19.2500880549256,125.657759148598,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.0466592515585944,9.17966273322236
"Conoplja",45.813258,19.240646,2023-05-02,0,"Serbia",2023-05-17,2023,5,2023-05-01,45.8118337018893,19.2396675976315,,,,,0.386826953446802,0.0582547741941525,-0.377185573420745,-0.0582547741941525,0.0592470559779645,0.0555841403289453,0.049370140370977,0.0555841403289453,2023-05-02,45.8118337018893,19.2396675976315,14991,14081,45.8118337018893,19.2396675976315,13986.75,13773.6,14130.6428571429,13480.4615384615,14494.25,13719.5833333333,14818.9166666667,13953.375,2023-05-02,45.8502097308228,19.2500880549256,125.657759148598,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.0466592515585944,9.17966273322236
"Kljajicevo",45.767415,19.294542,2023-05-02,184,"Serbia",2023-05-17,2023,5,2023-05-01,45.7669179376833,19.2935665146787,0.455799064269884,0.0517701476605587,-0.430437938543431,-0.0517701476605587,0.424874411232641,0.0212482756900902,-0.418370703995129,-0.0212482756900902,0.0346141790451957,0.042160780241205,0.0250682652229415,0.042160780241205,2023-05-02,45.7669179376833,19.2935665146787,14797,14100,45.7669179376833,19.2935665146787,14005.5,13752,14090.6,13447.3636363636,14508.7272727273,13726.6,14806.9166666667,13973.6666666667,2023-05-02,45.7502092733946,19.2500880549256,143.376660377202,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.0541335819289088,7.36577598657459
"Sombor",45.755889,19.098878,2023-05-02,55,"Serbia",2023-05-17,2023,5,2023-05-01,45.7579347848421,19.100428728593,0.546405519697307,0.288575667655786,-0.464895635673624,-0.288575667655786,0.454633269971327,0.198658231293652,-0.394215979688705,-0.198658231293652,0.0598528944082388,0.0516098240423003,0.0497847942876611,0.0516098240423003,2023-05-02,45.7579347848421,19.100428728593,14978,14145,45.7579347848421,19.100428728593,13988.5,13779.25,14106.2,13509.8,14510.2307692308,13782.1,14712.6923076923,14000.625,2023-05-02,45.7502092733946,19.0500871400692,138.400962307504,2023-04-25,2023-04-18,2023-04-25,2023-04-18,1.33630252862349,7.92673395434395
"Apatin",45.668838,18.992625,2023-05-02,85,"Serbia",2023-05-17,2023,5,2023-05-01,45.6681032564302,18.9926308944986,,,,,,,,,,,,,2023-05-02,45.6681032564302,18.9926308944986,14890,14130,45.6681032564302,18.9926308944986,13994.7692307692,13552.5,13978.1875,13518,14357.5,13778.9230769231,14640.0833333333,13950.2,2023-05-02,45.6502088159665,18.9500866826411,103.399941663458,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.0888383839628659,4.19792001548922
"Banja Junakovic",45.677845,19.033797,2023-05-02,1316,"Serbia",2023-05-17,2023,5,2023-05-01,45.6770864092714,19.033055082284,,,,,,,,,,,,,2023-05-02,45.6770864092714,19.033055082284,14968,14097,45.6770864092714,19.033055082284,14019.0833333333,13674.3333333333,14096.8571428571,13492.4615384615,14466.3076923077,13731.5454545455,14777.2727272727,13972.4444444444,2023-05-02,45.6502088159665,19.0500871400692,115.140446522812,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.411867565358989,4.54861581965815
"Sonta",45.606516,19.112827,2023-05-02,44,"Serbia",2023-05-17,2023,5,2023-05-01,45.6052211865418,19.1139034578548,,,,,,,,,,,,,2023-05-02,45.6052211865418,19.1139034578548,14782,14086,45.6052211865418,19.1139034578548,13987.1538461538,13597.4,14055.5714285714,13495.5,14399.9090909091,13719.8181818182,14526.75,13946.6,2023-05-02,45.6502088159665,19.1500875974974,126.702688923055,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.176705618272536,5.26759774319362
"Karavukovo",45.504476,19.186435,2023-05-02,219,"Serbia",2023-05-17,2023,5,2023-05-01,45.5064065052886,19.1857686805844,,,,,,,,,,,,,2023-05-02,45.5064065052886,19.1857686805844,14536,14052,45.5064065052886,19.1857686805844,14027.1818181818,13743,14101,13554.1538461538,14440.5454545455,13738.2727272727,14591.1333333333,13958,2023-05-02,45.5502083585383,19.1500875974974,97.4332639082859,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.0174852374475449,1.8854071048554
"Odzaci",45.503035,19.251484,2023-05-02,63,"Serbia",2023-05-17,2023,5,2023-05-01,45.501914928868,19.2531423268933,,,,,,,,,,,,,2023-05-02,45.501914928868,19.2531423268933,15028,14143,45.501914928868,19.2531423268933,14052.8888888889,13771.8,14078.3333333333,13529,14451.2307692308,13748.9090909091,14726.2,14011.1,2023-05-02,45.5502083585383,19.2500880549256,92.1013977348848,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.0421348029049113,2.00233997323085
"Parage",45.414863,19.402898,2023-05-02,10,"Serbia",2023-05-17,2023,5,2023-05-01,45.4165749768767,19.4013643487731,,,,,0.0608922175187236,0.00400616332819721,-0.0418931883594499,-0.00400616332819721,0,0,0,0,2023-05-02,45.4165749768767,19.4013643487731,14918,14085,45.4165749768767,19.4013643487731,14087.875,13752,14069.4666666667,13455.3,14556.6153846154,13715.3,14744.8333333333,13970.5454545455,2023-05-02,45.4502079011101,19.450088969782,111.320821297559,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.863293590489775,6.32287899265066
"Backi Maglic",45.369323,19.53634,2023-05-02,786,"Serbia",2023-05-17,2023,5,2023-05-01,45.3671676362501,19.536111641391,0.413302352599477,0.166347075743049,-0.349043526476296,-0.166347075743049,0.359283491425738,0.122302696664429,-0.299781860057871,-0.122302696664429,0.100227926663271,0.0934412848694863,0.0895691914171535,0.0934412848694863,2023-05-02,45.3671676362501,19.536111641391,15049,14091,45.3671676362501,19.536111641391,14039.1,13729.6666666667,14074.8,13423.875,14603.8571428571,13718.4,14892.1666666667,13954.0909090909,2023-05-02,45.3502074436819,19.5500894272102,126.305164576264,2023-04-25,2023-04-18,2023-04-25,2023-04-18,3.40105214063078,6.82335058692843
"Rumenka",45.289375,19.745317,2023-05-02,20,"Serbia",2023-05-17,2023,5,2023-05-01,45.2908108370999,19.7472157331591,,,,,,,,,,,,,2023-05-02,45.2908108370999,19.7472157331591,14996,14090,45.2908108370999,19.7472157331591,14046.6,13732.75,14051.4615384615,13450.7777777778,14529.6666666667,13781.2727272727,14637.2222222222,13952.6666666667,2023-05-02,45.2502069862537,19.7500903420665,136.630049343239,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.876739335479215,2.43822570075281
"Novi Sad",45.265159,19.814186,2023-05-02,0,"Serbia",2023-05-17,2023,5,2023-05-01,45.2638613785763,19.8145893794681,0.184925503943909,-0.0456470588235294,-0.205349182763744,0.0456470588235294,0.27954305472036,0.0164339723497579,-0.272367444113351,-0.0164339723497579,0.0871863779217275,0.0650653095899143,0.0605695917886018,0.0650653095899143,2023-05-02,45.2638613785763,19.8145893794681,15025,14219,45.2638613785763,19.8145893794681,14056,13706.4,14059.2666666667,13547.1818181818,14555.6363636364,13789.4,14748.2222222222,14040.375,2023-05-02,45.2502069862537,19.8500907994947,127.515657994474,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.762358548352495,2.80434879683889
"Novi Sad",45.242379,19.82124,2023-05-02,12,"Serbia",2023-05-17,2023,5,2023-05-01,45.2414034964734,19.8190809558887,0.250221043324492,-0.0389669234254644,-0.258007117437722,0.0389669234254644,0.280828087776207,-0.00274454365654774,-0.279089263627064,0.00274454365654774,0.0428893073088203,0.0369093949830948,0.0328725976192483,0.0369093949830948,2023-05-02,45.2414034964734,19.8190809558887,15081,14184,45.2414034964734,19.8190809558887,14020.75,13499.5555555556,14048.5,13593.4666666667,14468.0833333333,13820.4166666667,14675.5,14009.8461538462,2023-05-02,45.2502069862537,19.8500907994947,127.515657994474,2023-04-25,2023-04-18,2023-04-25,2023-04-18,0.762358548352495,2.80434879683889
