"station_id","x","y","dt_placement","week","month","year","country_code","nuts0_code","nuts0_name","nuts1_code","nuts1_name","nuts2_code","nuts2_name","nuts3_code","nuts3_name","lau1_municipality","lau2_settlement","trap_type","culex modestus","no_pools","poolsize","no_pos_pools","wnv_mir","region","culex.spp","culex.pipiens","dt_placement_original","indices_image_date","indices_lat","indices_lon","ndvi","ndmi","ndwi","ndbi","ndvi_mean","ndmi_mean","ndwi_mean","ndbi_mean","ndvi_std","ndmi_std","ndwi_std","ndbi_std","lst_image_date","lst_lat","lst_lon","lst_day","lst_night","monthly_lst_lat","monthly_lst_lon","lst_jan_day_mean","lst_jan_night_mean","lst_feb_day_mean","lst_feb_night_mean","lst_mar_day_mean","lst_mar_night_mean","lst_apr_day_mean","lst_apr_night_mean","indices_image_date","indices_lat","indices_lon","acc_rainfall_jan","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week","acc_rainfall_2week"
"S04 Lingenfeld",8.368656,49.258329,2023-04-11,17,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-04-26,2023-04-11,49.256872816488,8.37005265978437,0.505409582689335,0.143192488262911,-0.401943145016193,-0.143192488262911,0.318846424210526,0.061098855593527,-0.283404078681532,-0.061098855593527,0.141863267512828,0.0799834758233604,0.0912159427656991,0.0799834758233604,2023-04-11,49.256872816488,8.37005265978437,14360,13942,49.256872816488,8.37005265978437,13921.3333333333,13581.5,13940.8888888889,13598.1666666667,14061.1111111111,13560.4444444444,14316.4545454545,13785,2023-04-11,49.2502252833811,8.35003819525345,58.1301055263666,2023-04-04,2023-03-28,2023-04-04,2023-03-28,5.0938931023702,19.3715871463569
"S05 Sondernheim",8.361245,49.180282,2023-04-11,17,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-04-26,2023-04-11,49.1805160173378,8.36106950694318,0.221351250466592,0.015518311607697,-0.193289569657185,-0.015518311607697,0.29842527011034,0.0302779622718843,-0.262478822439059,-0.0302779622718843,0.0781834292143053,0.0335052393416571,0.0729722589389116,0.0335052393416571,2023-04-11,49.1805160173378,8.36106950694318,14266,13912,49.1805160173378,8.36106950694318,13801.6,13579.75,13847.1111111111,13633.5454545455,13984.25,13733.2857142857,14303.625,13722,2023-04-11,49.1502248259529,8.35003819525345,92.0802802596372,2023-04-04,2023-03-28,2023-04-04,2023-03-28,5.47133807232603,25.6649328801941
"S06 Hördt",8.364548,49.175141,2023-04-11,17,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-04-26,2023-04-11,49.1760244409172,8.36556108336377,0.468669842433126,0.071084981293426,-0.392633773453787,-0.071084981293426,0.14226205282699,0.196769890676523,-0.0163822856449911,-0.196769890676523,0.0336829643551403,0.0610247861295603,0.0744688460094558,0.0610247861295603,2023-04-11,49.1760244409172,8.36556108336377,14234,13924,49.1760244409172,8.36556108336377,13730.4,13588.6666666667,13845.8888888889,13638.75,13964.25,13750.8571428571,14282.75,13795.375,2023-04-11,49.1502248259529,8.35003819525345,92.0802802596372,2023-04-04,2023-03-28,2023-04-04,2023-03-28,5.47133807232603,25.6649328801941
"S07 Leimersheim",8.35908,49.115716,2023-04-11,17,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-04-26,2023-04-11,49.1176339474494,8.36106950694318,0.392978482446206,0.0500853727945361,-0.325431034482759,-0.0500853727945361,0.290674148943441,0.072717170645005,-0.213121515605202,-0.072717170645005,0.116303447805561,0.0541998685957297,0.141943702728395,0.0541998685957297,2023-04-11,49.1176339474494,8.36106950694318,14401,13969,49.1176339474494,8.36106950694318,13881.5,13548.5,13906.625,13646.8571428571,14051.25,13826.25,14279.4,13817.5555555556,2023-04-11,49.1502248259529,8.35003819525345,92.0802802596372,2023-04-04,2023-03-28,2023-04-04,2023-03-28,5.47133807232603,25.6649328801941
"S08 Bienwald",8.164592,49.038977,2023-04-11,17,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-04-26,2023-04-11,49.0367855718787,8.16344014443686,0.371814092953523,-0.101178781925344,-0.392694063926941,0.101178781925344,0.412394632508805,-0.0403178545123301,-0.393482936968149,0.0403178545123301,0.0280064823053027,0.0354659214287225,0.00771846954824041,0.0354659214287225,2023-04-11,49.0367855718787,8.16344014443686,13908,13922,49.0367855718787,8.16344014443686,13707.3333333333,13510.2,13814.5,13610.0833333333,13949,13752,14237.3333333333,13795.8571428571,2023-04-11,49.0502243685247,8.15003728039708,86.2751187188942,2023-04-04,2023-03-28,2023-04-04,2023-03-28,4.09869055837044,26.0170267509093
"S09 Wörth",8.296315,49.021501,2023-04-11,17,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-04-26,2023-04-11,49.0233108426169,8.29818743705481,0.2990492653414,0.12415856394914,-0.202881152460984,-0.12415856394914,0.414974669078443,0.187480261414676,-0.312246399802044,-0.187480261414676,0.151984865417265,0.0691219336627002,0.162509174043329,0.0691219336627002,2023-04-11,49.0233108426169,8.29818743705481,14157,13986,49.0233108426169,8.29818743705481,13807,13536.8571428571,13850.375,13600.7333333333,14009.3,13848.7142857143,14278.125,13807.4444444444,2023-04-11,49.0502243685247,8.25003773782526,90.3345288269073,2023-04-04,2023-03-28,2023-04-04,2023-03-28,4.70209103974048,30.1770372525789
"S17 Ketsch",8.518836,49.369708,2023-04-11,17,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-04-26,2023-04-11,49.3691622270029,8.51827468166411,0.51905487804878,0.0902625820568928,-0.420527441197434,-0.0902625820568928,0.443996052061457,0.0561338658347328,-0.365791029920048,-0.0561338658347328,0.0640748596183322,0.0614946013051913,0.0477561940795426,0.0614946013051913,2023-04-11,49.3691622270029,8.51827468166411,14335,13976,49.3691622270029,8.51827468166411,13543.3333333333,13408.4444444444,13912.1111111111,13614.7857142857,14067.1428571429,13766.4285714286,14322.4,13860.9090909091,2023-04-11,49.3502257408093,8.55003911010982,126.226194284161,2023-04-04,2023-03-28,2023-04-04,2023-03-28,8.71362839452922,25.8026365890837
"SB01 Freistett",7.934067,48.685016,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.686442611072,7.93436974698637,0.437715072264281,0.160555555555556,-0.339531901250401,-0.160555555555556,0.275252137809756,0.182673322039363,-0.17020653632513,-0.182673322039363,0.12078863861004,0.0490137503090485,0.158898222486485,0.0490137503090485,2023-04-23,48.686442611072,7.93436974698637,14615,14022,48.686442611072,7.93436974698637,13977.6666666667,13543.125,13890.6363636364,13647.1666666667,14052.8,13724.1666666667,14232.5555555556,13799.25,2023-04-23,48.650222538812,7.95003636554071,122.657479837457,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.04643405729439,19.4450490069576
"SB02 Rheinbischofsheim",7.906248,48.667697,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.6684763053896,7.90742028846278,0.38600765750087,0.169113329418673,-0.295380611581002,-0.169113329418673,0.394794495464994,0.187061100546332,-0.307052924220086,-0.187061100546332,0.0430965458260125,0.0336750859942712,0.0396079873872393,0.0336750859942712,2023-04-23,48.6684763053896,7.90742028846278,14545,13962,48.6684763053896,7.90742028846278,13919.6666666667,13478.1428571429,13878.7272727273,13608.9166666667,14054.6,13705.3333333333,14198.7777777778,13811.5714285714,2023-04-23,48.650222538812,7.95003636554071,122.657479837457,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.04643405729439,19.4450490069576
"SB03 Goldscheuer",7.804023,48.504416,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",1,1,2023-05-08,2023-04-21,48.5022879778275,7.80411403078903,0.424299065420561,0.163951120162933,-0.251231527093596,-0.163951120162933,0.339912147590723,0.171428519206956,-0.195091173392426,-0.171428519206956,0.217606761387327,0.126138979391908,0.264032042457398,0.126138979391908,2023-04-23,48.5022879778275,7.80411403078903,14506,13951,48.5022879778275,7.80411403078903,13813.5,13410.3,13928.3333333333,13628.75,14013.5714285714,13742,14212.4444444444,13761,2023-04-23,48.5502220813838,7.85003590811252,110.749973138023,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.70932990894653,20.0981471138075
"SB04 Altenheim N",7.774556,48.475482,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.4753385193039,7.77267299584484,0.4739560912613,0.0486983154670751,-0.377867203219316,-0.0486983154670751,0.322232821700927,0.0885676699671572,-0.190768641383801,-0.0885676699671572,0.160108237774465,0.0593469707646807,0.188349286750143,0.0593469707646807,2023-04-23,48.4753385193039,7.77267299584484,14405,13999,48.4753385193039,7.77267299584484,13844.75,13366.1818181818,13929.3333333333,13649.8125,13946.5,13854.6,14191.3333333333,13842.5,2023-04-23,48.4502216239556,7.75003545068434,111.341659316691,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.69679909129627,17.4988384227036
"SB05 Altenheim S",7.771718,48.459707,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.4618637900421,7.77267299584484,0.418998048145739,0.190177353342428,-0.325432999088423,-0.190177353342428,0.396631942438962,0.221778366306619,-0.317697214709151,-0.221778366306619,0.088699501531574,0.0503058890766742,0.104632656465477,0.0503058890766742,2023-04-23,48.4618637900421,7.77267299584484,14310,14030,48.4618637900421,7.77267299584484,13837,13424.6363636364,13901.5,13631.5625,14002.3333333333,13807.75,14146.625,13837,2023-04-23,48.4502216239556,7.75003545068434,111.341659316691,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.69679909129627,17.4988384227036
"SB06 Ichenheim",7.765352,48.439419,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.4394059079391,7.76368984300364,0.464826357969724,0.020788085634502,-0.370262390670554,-0.020788085634502,0.315745074131278,0.0681692406313766,-0.191387028836563,-0.0681692406313766,0.204359574087427,0.0844856754833387,0.262749226660779,0.0844856754833387,2023-04-23,48.4394059079391,7.76368984300364,14322,13938,48.4394059079391,7.76368984300364,13869.3333333333,13383,13912.3636363636,13608.875,14107.375,13770.6666666667,14183.125,13807.875,2023-04-23,48.4502216239556,7.75003545068434,111.341659316691,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.69679909129627,17.4988384227036
"SB07 Meißenheim",7.757027,48.408606,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.4079648729949,7.75919826658304,0.657089898053753,0.265094339622641,-0.542709232096635,-0.265094339622641,0.419471210406181,0.170797380659764,-0.364039597577241,-0.170797380659764,0.00995224883835186,0.016086459888886,0.0201143639323814,0.016086459888886,2023-04-23,48.4079648729949,7.75919826658304,14517,13884,48.4079648729949,7.75919826658304,13720,13507.8333333333,13919.9090909091,13537.6666666667,14130.9,13736.2857142857,14308.4444444444,13665.4,2023-04-23,48.4502216239556,7.75003545068434,111.341659316691,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.69679909129627,17.4988384227036
"SB08 Ottenheim",7.7384,48.381404,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.3810154144714,7.73674038448005,0.469314079422383,0.211309523809524,-0.363027461486939,-0.211309523809524,0.394290240707445,0.204813258612768,-0.279316325415501,-0.204813258612768,0.108878902207927,0.057007617738863,0.134464718947635,0.057007617738863,2023-04-23,48.3810154144714,7.73674038448005,14465,13959,48.3810154144714,7.73674038448005,13796.1428571429,13518.3333333333,13894.0909090909,13634.9285714286,14128.75,13823,14261.375,13757.1,2023-04-23,48.3502211665275,7.75003545068434,111.095963048272,2023-04-16,2023-04-09,2023-04-16,2023-04-09,3.42508814414032,15.6533205483574
"SB09 Nonnenweier",7.748795,48.359666,2023-04-25,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-10,2023-04-24,48.3585575323684,7.75021511374185,0.491906005221932,0.207523245984784,-0.426004492138757,-0.207523245984784,0.437967696453779,0.177126727401781,-0.389182759136428,-0.177126727401781,0.0444520914618212,0.0245559528893614,0.0223122533914751,0.0245559528893614,2023-04-25,48.3585575323684,7.75021511374185,14433,13901,48.3585575323684,7.75021511374185,13829.3333333333,13377.4285714286,13896.4545454545,13593.4615384615,14082.4,13814,14215.1428571429,13757.5555555556,2023-04-25,48.3502211665275,7.75003545068434,111.169010029978,2023-04-18,2023-04-11,2023-04-18,2023-04-11,3.4981351258466,9.48448974511121
"SB10 Schuttern",7.867669,48.400243,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.3989817201537,7.8669961006774,0.601986960571251,0.195828505214368,-0.514084507042254,-0.195828505214368,0.531245684625601,0.248098102144121,-0.409600945750852,-0.248098102144121,0.148780397131074,0.070692442792361,0.228019096392686,0.070692442792361,2023-04-23,48.3989817201537,7.8669961006774,14674,13785,48.3989817201537,7.8669961006774,13773.5,13650.5,13960.3,13582.9166666667,14243.8333333333,13737.6,14394.4,13782.1428571429,2023-04-23,48.4502216239556,7.85003590811252,130.951296814615,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.99904694454744,18.0132645765116
"SB11 Kappel",7.740874,48.316083,2023-04-25,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-10,2023-04-24,48.318133344583,7.74123196090065,0.450192389910218,0.0357251908396946,-0.374392220421394,-0.0357251908396946,0.363132927811189,0.196447149870084,-0.272122928713102,-0.196447149870084,0.13568592653551,0.0383451204843767,0.146495931061079,0.0383451204843767,2023-04-25,48.318133344583,7.74123196090065,14104,13932,48.318133344583,7.74123196090065,13824.2,13413.5,13930.8,13549.3529411765,14123.3,13689,14261.4444444444,13831,2023-04-25,48.3502211665275,7.75003545068434,111.169010029978,2023-04-18,2023-04-11,2023-04-18,2023-04-11,3.4981351258466,9.48448974511121
"SB12 Rust",7.722423,48.272803,2023-04-25,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-10,2023-04-24,48.273217580377,7.72326565521826,0.438216165995664,0.182582123758594,-0.359484777517564,-0.182582123758594,0.430981624848801,0.190726256437776,-0.369936032548204,-0.190726256437776,0.0982534870234599,0.0814432345556468,0.0783070573924241,0.0814432345556468,2023-04-25,48.273217580377,7.72326565521826,14591,13877,48.273217580377,7.72326565521826,13816.5714285714,13178.5,13906.0909090909,13542.3333333333,14193.625,13667,14405,13735.7777777778,2023-04-25,48.2502207090993,7.75003545068434,119.013479235029,2023-04-18,2023-04-11,2023-04-18,2023-04-11,3.40626276581315,11.1913026973489
"SB13 Niederhausen",7.692928,48.247767,2023-04-25,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-10,2023-04-24,48.2462681218534,7.69182462027407,0.479668945663908,0.132782369146006,-0.369297369297369,-0.132782369146006,0.476002782822693,0.135728466741293,-0.376749854778107,-0.135728466741293,0.0229906735295496,0.0337989544695066,0.0160644126774693,0.0337989544695066,2023-04-25,48.2462681218534,7.69182462027407,14096,13939,48.2462681218534,7.69182462027407,13870.5,13310,13914.5384615385,13596.5714285714,14132.5714285714,13719.8,14263.8571428571,13798.8,2023-04-25,48.2502207090993,7.65003499325615,118.373240824145,2023-04-18,2023-04-11,2023-04-18,2023-04-11,3.79825543303741,11.7222088842536
"SB14 Oberhausen",7.695708,48.219534,2023-04-25,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-10,2023-04-24,48.2193186633298,7.69631619669467,0.51523178807947,0.170332480818414,-0.41847489150651,-0.170332480818414,0.499444503538115,0.17874207012654,-0.420052565010452,-0.17874207012654,0.032453173453177,0.0530544243511713,0.0267023707359509,0.0530544243511713,2023-04-25,48.2193186633298,7.69631619669467,13956,13552,48.2193186633298,7.69631619669467,13912.8,13229.5,13897.0769230769,13547.1666666667,14127.7142857143,13632.625,14248.125,13775.75,2023-04-25,48.2502207090993,7.65003499325615,118.373240824145,2023-04-18,2023-04-11,2023-04-18,2023-04-11,3.79825543303741,11.7222088842536
"SB15 Weisweil",7.658595,48.20418,2023-04-25,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-10,2023-04-24,48.205843934068,7.66038358532989,0.457246376811594,0.119710467706013,-0.360162326682448,-0.119710467706013,0.47760792250271,0.140798056454643,-0.382688019511398,-0.140798056454643,0.0298453473574667,0.0311458983665558,0.0394636187653669,0.0311458983665558,2023-04-25,48.205843934068,7.66038358532989,13989,13888,48.205843934068,7.66038358532989,13862,13277.1666666667,13888.75,13618.6923076923,14069.6666666667,13605.6666666667,14221.5714285714,13860.5714285714,2023-04-25,48.2502207090993,7.65003499325615,118.373240824145,2023-04-18,2023-04-11,2023-04-18,2023-04-11,3.79825543303741,11.7222088842536
"SB16 Burkheim",7.582356,48.103378,2023-04-25,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-10,2023-04-24,48.1025376763943,7.58402678617972,0.426140231449966,0.141689373297003,-0.343810134701732,-0.141689373297003,0.356391174651064,0.142939501892384,-0.261831479692713,-0.142939501892384,0.113450381474692,0.0121603422051249,0.138146892859992,0.0121603422051249,2023-04-25,48.1025376763943,7.58402678617972,14452,13933,48.1025376763943,7.58402678617972,13909.4,13724.6666666667,13922.3333333333,13670.6363636364,14173.6666666667,13829.5,14361.1666666667,13858,2023-04-25,48.1502202516711,7.55003453582797,67.0227592841038,2023-04-18,2023-04-11,2023-04-18,2023-04-11,3.11236935434863,11.5980341690592
"SB17 Bötzingen",7.710277,48.059292,2023-04-25,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-10,2023-04-24,48.0576219121883,7.70979092595647,0.52315506423663,0.186961583236321,-0.426812202630843,-0.186961583236321,0.51946275788251,0.20678310074203,-0.435905022055858,-0.20678310074203,0.0431255470473458,0.0304805565508668,0.0301527571142209,0.0304805565508668,2023-04-25,48.0576219121883,7.70979092595647,14673,13873,48.0576219121883,7.70979092595647,13907.4,13209,13966.2222222222,13542.8181818182,14267,13695,14534.6,13759.6,2023-04-25,48.0502197942429,7.75003545068434,99.8397240396917,2023-04-18,2023-04-11,2023-04-18,2023-04-11,1.76519259301131,9.92083801658009
"SB18 Gottenheim",7.739779,48.057447,2023-04-25,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",1,1,2023-05-10,2023-04-24,48.0576219121883,7.74123196090065,0.543525069209474,0.179873030801787,-0.445276497695853,-0.179873030801787,0.494628059588346,0.174955002490705,-0.419188399851512,-0.174955002490705,0.103083253012645,0.0669312817940854,0.0672890392992667,0.0669312817940854,2023-04-25,48.0576219121883,7.74123196090065,14660,13864,48.0576219121883,7.74123196090065,13908.5,13275.3333333333,13931.3333333333,13571.1,14298.3333333333,13736.6666666667,14465.8333333333,13749,2023-04-25,48.0502197942429,7.75003545068434,99.8397240396917,2023-04-18,2023-04-11,2023-04-18,2023-04-11,1.76519259301131,9.92083801658009
"SG01 Söllingen",8.072794,48.78978,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.7897488687458,8.0736086160249,0.340400471142521,0.178663904712584,-0.17744438696327,-0.178663904712584,0.189451824518721,0.140838437052102,-0.0940569876248049,-0.140838437052102,0.0888885595175475,0.0513389404263151,0.0920317869455713,0.0513389404263151,2023-04-23,48.7897488687458,8.0736086160249,14485,13885,48.7897488687458,8.0736086160249,13718.75,13501.4285714286,13884.75,13576.0833333333,14036.6666666667,13679.2857142857,14203.5,13817.7142857143,2023-04-23,48.7502229962402,8.05003682296889,134.377044772817,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.24993558076676,16.2521084850741
"SG02 Stollhofen",8.026841,48.770099,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.7717825630634,8.02869285181892,0.435810810810811,0.237623762376238,-0.310514955288313,-0.237623762376238,0.24609198123732,0.198629260331584,-0.111972932243403,-0.198629260331584,0.10917861644138,0.0560489604970183,0.124679994832106,0.0560489604970183,2023-04-23,48.7717825630634,8.02869285181892,14421,13964,48.7717825630634,8.02869285181892,13726.5,13559.7142857143,13863.7777777778,13598.7142857143,14038.8571428571,13769.2,14178.2727272727,13861.5714285714,2023-04-23,48.7502229962402,8.05003682296889,134.377044772817,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.24993558076676,16.2521084850741
"SG03 Greffern",7.985248,48.759098,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.7583078338016,7.98377708761294,0.422528283325135,0.228547153780799,-0.244941885492897,-0.228547153780799,0.274470337288588,0.189057707456784,-0.124256330782271,-0.189057707456784,0.120453309918082,0.0896862435318874,0.13553082102755,0.0896862435318874,2023-04-23,48.7583078338016,7.98377708761294,14553,13970,48.7583078338016,7.98377708761294,13789.25,13443.8,13876.9,13607.3846153846,14054.4444444444,13788.8,14244.5,13844.25,2023-04-23,48.7502229962402,7.95003636554071,125.528904765477,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.46942065458279,14.2449610596523
"SG04 Grauelsbaum",7.973691,48.751194,2023-04-23,19,4,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-08,2023-04-21,48.7493246809604,7.97479393477175,0.37598944591029,0.162764771460424,-0.268856447688564,-0.162764771460424,0.351348571484464,0.186744980392512,-0.220439856477519,-0.186744980392512,0.0600683137216666,0.0452018684128426,0.0641261258594487,0.0452018684128426,2023-04-23,48.7493246809604,7.97479393477175,14565,13942,48.7493246809604,7.97479393477175,13857,13441,13883.2,13583,14071.7,13791.6666666667,14281.5454545455,13786.5,2023-04-23,48.7502229962402,7.95003636554071,125.528904765477,2023-04-16,2023-04-09,2023-04-16,2023-04-09,4.46942065458279,14.2449610596523
"N01 Lampertheim",8.437625,49.592503,2023-05-10,21,5,2023,,,,,,,,,,,,,1,,,,,"Upper Rhine",1,1,2023-05-25,2023-05-09,49.5937410480328,8.43742630609334,0.584481304470059,0.173922099562591,-0.510586974001608,-0.173922099562591,0.572782594792041,0.213966158230399,-0.502237663123413,-0.213966158230399,0.11415825043173,0.102679841574639,0.0695907517813636,0.102679841574639,2023-05-10,49.5937410480328,8.43742630609334,14067,14211,49.5937410480328,8.43742630609334,13817.4,13404.7142857143,13977.7142857143,13529.1428571429,14030.25,13573,14392.8888888889,13732.8888888889,2023-05-10,49.5502266556657,8.45003865268163,152.169422221337,2023-05-03,2023-04-26,2023-05-03,2023-04-26,1.56599758079392,2.7475236984028
"N02 Nordheim",8.382213,49.700655,2023-05-10,21,5,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-25,2023-05-09,49.7015388821272,8.38352738904617,0.702533233007274,0.355431309904153,-0.54765161878705,-0.355431309904153,0.547260396985428,0.378476268764309,-0.391059979855201,-0.378476268764309,0.230580265758372,0.0824401914401246,0.263264276300707,0.0824401914401246,2023-05-10,49.7015388821272,8.38352738904617,14540,14176,49.7015388821272,8.38352738904617,13826.3333333333,13512.625,13896.25,13606.7692307692,14030.5555555556,13807.5714285714,14318.4545454545,13880.25,2023-05-10,49.750227570522,8.35003819525345,125.272915624611,2023-05-03,2023-04-26,2023-05-03,2023-04-26,1.5752955552307,2.44328701199265
"N03 Gernsheim",8.458288,49.738154,2023-05-10,21,5,2023,,,,,,,,,,,,,5,,,,,"Upper Rhine",5,5,2023-05-25,2023-05-09,49.7374714934919,8.45988418819633,0.54770848985725,0.137807235570284,-0.433542101600557,-0.137807235570284,0.464926655982198,0.177606892698826,-0.364939216494028,-0.177606892698826,0.130708213145285,0.0977640472129562,0.146993150119116,0.0977640472129562,2023-05-10,49.7374714934919,8.45988418819633,14483,14154,49.7374714934919,8.45988418819633,13861,13542.125,13872.8888888889,13578.8666666667,14048.4285714286,13632.7142857143,14378.6666666667,13813,2023-05-10,49.750227570522,8.45003865268163,127.85601605026,2023-05-03,2023-04-26,2023-05-03,2023-04-26,2.57212251168676,3.4743118401384
"N04 Stockstadt",8.461155,49.813561,2023-05-10,21,5,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-25,2023-05-09,49.8138282926421,8.45988418819633,0.546701502286088,0.179282868525896,-0.451425068954949,-0.179282868525896,0.561375011019588,0.200174596905138,-0.467532073090795,-0.200174596905138,0.106647964787908,0.0934236608500054,0.0823570560614323,0.0934236608500054,2023-05-10,49.8138282926421,8.45988418819633,14450,14123,49.8138282926421,8.45988418819633,13814.5,13480.4,13887.625,13610,14090.7142857143,13846.8,14363.3333333333,13805.1428571429,2023-05-10,49.8502280279502,8.45003865268163,135.414482184657,2023-05-03,2023-04-26,2023-05-03,2023-04-26,3.51233829464763,5.21006970573217
"N05 Knoblochsaue",8.41138,49.825157,2023-05-10,21,5,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-25,2023-05-09,49.8273030219039,8.41047684756975,0.561497326203209,0.197703035274816,-0.429970617042116,-0.197703035274816,0.503666046860871,0.219627664731576,-0.397169299804048,-0.219627664731576,0.0859421372305681,0.0715773602734133,0.0608142636713097,0.0715773602734133,2023-05-10,49.8273030219039,8.41047684756975,14360,14041,49.8273030219039,8.41047684756975,13826.6666666667,13439.25,13860.75,13580.3846153846,14076.5714285714,13640,14301.875,13828.7777777778,2023-05-10,49.8502280279502,8.45003865268163,135.414482184657,2023-05-03,2023-04-26,2023-05-03,2023-04-26,3.51233829464763,5.21006970573217
"N06 Wolfskehlen",8.520021,49.863317,2023-05-10,21,5,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-25,2023-05-09,49.8632356332687,8.51827468166411,0.668215359387811,0.380683103370278,-0.54805985290388,-0.380683103370278,0.556348967178186,0.289497827503859,-0.455102887989258,-0.289497827503859,0.0888893576949519,0.0721357275406262,0.0752446163216035,0.0721357275406262,2023-05-10,49.8632356332687,8.51827468166411,14328,14101,49.8632356332687,8.51827468166411,13861.8,13512,13937,13587.0833333333,14100.8,13727.7142857143,14268.625,13846.1428571429,2023-05-10,49.8502280279502,8.55003911010982,136.111069234463,2023-05-03,2023-04-26,2023-05-03,2023-04-26,3.89086227538064,6.23528766992968
"N07 Trebur",8.391339,49.924997,2023-05-10,21,5,2023,,,,,,,,,,,,,0,,,,,"Upper Rhine",0,0,2023-05-25,2023-05-09,49.9261177031571,8.39251054188736,0.633935585231736,0.249499399279135,-0.549155908639523,-0.249499399279135,0.634238224774843,0.271503327759606,-0.540114236103863,-0.271503327759606,0.0662635732013843,0.0597690612507976,0.0460240098176506,0.0597690612507976,2023-05-10,49.9261177031571,8.39251054188736,14482,14159,49.9261177031571,8.39251054188736,13869.75,13438.4285714286,13932.6363636364,13596.0769230769,14058.8333333333,13628.3333333333,14477.7142857143,13798.8888888889,2023-05-10,49.9502284853784,8.35003819525345,123.232474727036,2023-05-03,2023-04-26,2023-05-03,2023-04-26,4.59342152858153,5.09184246370569
