"station_id","x","y","region","dt_placement","dt_placement_original","country_code","nuts0_code","nuts0_name","nuts1_code","nuts1_name","nuts2_code","nuts2_name","nuts3_code","nuts3_name","lau1_municipality","lau2_settlement","trap_type","no_pos_pools","culex spp.","year","month","indices_image_date","indices_lat","indices_lon","ndvi_new","ndmi_new","ndwi_new","ndbi_new","ndvi_mean_new","ndmi_mean_new","ndwi_mean_new","ndbi_mean_new","ndvi_std_new","ndmi_std_new","ndwi_std_new","ndbi_std_new","lst_image_date","lst_lat","lst_lon","lst_day_new","lst_night_new","monthly_lst_lat","monthly_lst_lon","lst_jan_day_mean_new","lst_jan_night_mean_new","lst_feb_day_mean_new","lst_feb_night_mean_new","lst_mar_day_mean_new","lst_mar_night_mean_new","lst_apr_day_mean_new","lst_apr_night_mean_new","indices_image_date","indices_lat","indices_lon","acc_rainfall_jan_new","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week_new","acc_rainfall_2week_new"
"AKOTR01",21.353864,38.434771,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","MESSOLONGHI","AITOLIKO","Ecodev",,,2023,3,2023-03-26,38.4366652192674,21.3552000917332,0.147608083908928,-0.13179794851945,-0.231740801757276,0.13179794851945,-0.046398214336666,0.276817202231104,0.227916109234097,-0.276817202231104,0.198510377412124,0.267832440292595,0.28133170220282,0.267832440292595,2023-03-26,38.4366652192674,21.3552000917332,,,38.4366652192674,21.3552000917332,,,,,,,,,2023-03-26,38.4501758811371,21.3500976609175,177.376490199182,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.0806855568662286,1.13477879756829
"MESTR01",21.487152,38.354477,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","MESSOLONGHI","MESOLOGGI","Ecodev",,,2023,3,2023-03-26,38.3558168436966,21.4854558079305,0.499666444296197,0.233809001097695,-0.413836477987421,-0.233809001097695,0.449483497695004,0.216373050326957,-0.368444826565009,-0.216373050326957,0.227654029865561,0.0972907526617112,0.24197331684877,0.0972907526617112,2023-03-26,38.3558168436966,21.4854558079305,14742,14279,38.3558168436966,21.4854558079305,14305.9166666667,13996.3333333333,14301.2,13894.3333333333,14518.8666666667,14062.1428571429,14673.0714285714,14203.4,2023-03-26,38.3501754237089,21.4500981183457,196.475970214524,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.220507953315973,1.57685365155339
"NAYTR01",21.835358,38.393231,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","NAFPAKTIA","NAYPAKTOS","Ecodev",,8,2023,3,2023-03-26,38.3917494550614,21.8357987687372,0.112072355485647,-0.0228058051140291,-0.101675107128944,0.0228058051140291,0.128958989378802,0.268354643371937,0.00424416565362717,-0.268354643371937,0.3373970195275,0.285802165722973,0.449132570697371,0.285802165722973,2023-03-26,38.3917494550614,21.8357987687372,14737,14337,38.3917494550614,21.8357987687372,14354.7692307692,14012.6666666667,14336.7222222222,13981,14560.6153846154,14016.6666666667,14631.9230769231,14224.2727272727,2023-03-26,38.3501754237089,21.8500999480584,166.607387614145,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.0615598112344742,1.41468565107789
"GALTR01",21.559501,38.350355,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","NAFPAKTIA","GALATAS","Ecodev",,3,2023,3,2023-03-26,38.351325267276,21.5573210306601,0.528188286808976,0.221881838074398,-0.474128827877508,-0.221881838074398,0.506490417389558,0.185908430762887,-0.460375535445516,-0.185908430762887,0.0840179117167141,0.063704416726619,0.0521759174684093,0.063704416726619,2023-03-26,38.351325267276,21.5573210306601,14855,14244,38.351325267276,21.5573210306601,14351.5454545455,13999.75,14347.9333333333,13914.8695652174,14655.6923076923,14083.6470588235,14697.4375,14169.4545454545,2023-03-26,38.3501754237089,21.5500985757739,281.878944748139,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.298540125135332,1.91973215644248
"EYNTR01",21.535652,38.358698,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","MESSOLONGHI","EYINOCHORI","Ecodev",,2,2023,3,2023-03-26,38.3603084201172,21.5348631485571,0.430815055510425,0.115473928646823,-0.411324786324786,-0.115473928646823,0.565976350737644,0.225168331158164,-0.491225329128763,-0.225168331158164,0.0576319557545024,0.0495386656039543,0.0326614416265976,0.0495386656039543,2023-03-26,38.3603084201172,21.5348631485571,14868,14249,38.3603084201172,21.5348631485571,14366.6666666667,14010.0909090909,14329.3571428571,13879.5263157895,14666.7692307692,14080.4666666667,14707.9333333333,14141,2023-03-26,38.3501754237089,21.5500985757739,281.878944748139,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.298540125135332,1.91973215644248
"MESTR03",21.431969,38.373936,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","MESSOLONGHI","MESOLOGGI","Ecodev",,6,2023,3,2023-03-26,38.373783149379,21.4315568908834,0.361040285568588,0.0976763314826239,-0.352419559158855,-0.0976763314826239,0.326530695637447,0.0714648695911206,-0.333282079485302,-0.0714648695911206,0.102889720425486,0.0831861175229276,0.0647385079461042,0.0831861175229276,2023-03-26,38.373783149379,21.4315568908834,14619,14235,38.373783149379,21.4315568908834,14305.625,14004.0909090909,14266.1111111111,13900.8235294118,14543.6363636364,14125.7857142857,14742.1666666667,14193,2023-03-26,38.3501754237089,21.4500981183457,196.475970214524,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.220507953315973,1.57685365155339
"KNNTR01",21.593125,38.345239,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","NAFPAKTIA","KRYONERI","Ecodev",,2,2023,3,2023-03-26,38.3468336908554,21.5932536420249,0.496518478843064,0.114479457518947,-0.443554637044691,-0.114479457518947,0.228341548699233,0.104085811363167,-0.107303096908629,-0.104085811363167,0.284564309057178,0.170773847071785,0.39468736919873,0.170773847071785,2023-03-26,38.3468336908554,21.5932536420249,14768,14224,38.3468336908554,21.5932536420249,14323,13892.6,14278.2,13919.75,14559.6428571429,14030.3333333333,14663.8,14173.75,2023-03-26,38.3501754237089,21.5500985757739,281.878944748139,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.298540125135332,1.91973215644248
"ANITR01",21.403976,38.624599,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","AGRINIO","AGRINIO","Ecodev",,1,2023,3,2023-03-26,38.6253114289325,21.4046074323598,0.12251843448667,-0.0873875951118284,-0.175178147268409,0.0873875951118284,0.195380088422303,-0.0383673641384248,-0.226755728188106,0.0383673641384248,0.0701479642062647,0.035907340167425,0.0515378742416576,0.035907340167425,2023-03-26,38.6253114289325,21.4046074323598,14956,14345,38.6253114289325,21.4046074323598,14331.625,13986.25,14357.5555555556,13921.6153846154,14679.8333333333,14106.0833333333,14845.3571428571,14184.5,2023-03-26,38.6501767959935,21.4500981183457,132.549744046875,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.0435976888984442,0.332015050807968
"ARITR01",21.762693,38.333057,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","NAFPAKTIA","ANTIRRIO","Ecodev",,46,2023,3,2023-03-26,38.3333589615936,21.7639335460076,0.377885783718105,0.095863935059915,-0.37621359223301,-0.095863935059915,0.300193091629969,0.158648175515551,-0.23307786742179,-0.158648175515551,0.269216002417228,0.16393712674141,0.322020390473885,0.16393712674141,2023-03-26,38.3333589615936,21.7639335460076,14755,14320,38.3333589615936,21.7639335460076,14332.8181818182,14111.375,14323.2666666667,13981.6315789474,14513.125,14107.8181818182,14620.3333333333,14211.8,2023-03-26,38.3501754237089,21.7500994906302,171.564582541352,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.170080900192261,1.94826454482973
"VONTR01",20.884433,38.916663,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","AKTIO-VONITSA","VONITSA","Ecodev",,13,2023,3,2023-03-26,38.9172638962714,20.8835845675704,0.4757039621231,0.137096774193548,-0.435984481086324,-0.137096774193548,0.378986987656728,0.145634896796301,-0.297863532762631,-0.145634896796301,0.214165951766623,0.115725853036547,0.241442972601229,0.115725853036547,2023-03-26,38.9172638962714,20.8835845675704,14670,14352,38.9172638962714,20.8835845675704,14229.7272727273,14037.5384615385,14193.8947368421,13997.4,14496.1538461538,14166.3333333333,14585.875,14286.6,2023-03-26,38.9501781682781,20.8500953737766,153.94696589869,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.0139336874708533,0.685431308113039
"DOKTR01",21.382596,38.615988,"Greece",2023-03-26,2023-04-10,"EL",0,"Greece","EL6","CENTRAL GREECE","EL63","WESTERN GREECE","EL631","AETOLIA-ACARNANIA","AGRINIO","DOKIMIO","Ecodev",,3,2023,3,2023-03-26,38.6163282760913,21.3821495502568,0.365866957470011,0.056070826306914,-0.356253383865728,-0.056070826306914,0.52380736021766,0.165313483962716,-0.46633771564003,-0.165313483962716,0.0766954828162295,0.0634337891605681,0.053500142875687,0.0634337891605681,2023-03-26,38.6163282760913,21.3821495502568,14894,14165,38.6163282760913,21.3821495502568,14288.0909090909,13861.6923076923,14321.9230769231,13768.3571428571,14588.625,14018.4666666667,14754.7222222222,14136,2023-03-26,38.6501767959935,21.3500976609175,184.647621846147,2023-03-19,2023-03-12,2023-03-19,2023-03-12,0.114085182547569,0.743028442375362
"THETR01",22.917994,40.641686,"Greece",2023-04-10,2023-04-25,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THESSALONIKI","THESSALONIKI","Ecodev",,13,2023,4,2023-04-10,40.642029241781,22.9182686861013,0.134592680047226,-0.0243654822335025,-0.162382824312065,0.0243654822335025,0.105777665155047,-0.0214150263416292,-0.127266872494735,0.0214150263416292,0.064323803008798,0.0297094478024318,0.0699192462298321,0.0297094478024318,2023-04-10,40.642029241781,22.9182686861013,14531,14295,40.642029241781,22.9182686861013,14242.9,13925.8235294118,14235.5833333333,13862.3333333333,14563.9411764706,14010.3846153846,14796.5454545455,14237,2023-04-10,40.6501859445572,22.9501049797685,91.9583530364907,2023-04-03,2023-03-27,2023-04-03,2023-03-27,4.43216929548362,8.4237133165152
"KLCTR01",22.861123,40.640005,"Greece",2023-04-10,2023-04-25,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","DELTA","KALOCHORI","Ecodev",,66,2023,4,2023-04-10,40.642029241781,22.8598781926335,0.152,-0.0603588907014682,-0.196883116883117,0.0603588907014682,0.222531943984106,-0.0140013875598147,-0.239867790240358,0.0140013875598147,0.0805856544445976,0.0576110614617045,0.0624350748446912,0.0576110614617045,2023-04-10,40.642029241781,22.8598781926335,14459,14131,40.642029241781,22.8598781926335,14269.2857142857,13842.3333333333,14225.2857142857,13765.6666666667,14615.7777777778,13946.5,14807,14165,2023-04-10,40.6501859445572,22.8501045223403,93.7073416226849,2023-04-03,2023-03-27,2023-04-03,2023-03-27,3.80451016823645,7.13646723322017
"SINTR01",22.823903,40.664304,"Greece",2023-04-10,2023-04-25,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","DELTA","SINDOS","Ecodev",,272,2023,4,2023-04-10,40.664487123884,22.8239455812687,0.508853992649515,0.15439672801636,-0.427307206068268,-0.15439672801636,0.514112636422844,0.175287424351113,-0.45609597372204,-0.175287424351113,0.0805993076581201,0.0672390981991855,0.0613757638673887,0.0672390981991855,2023-04-10,40.664487123884,22.8239455812687,14443,14059,40.664487123884,22.8239455812687,14287.6666666667,13805.3333333333,14227.4375,13712,14647.8666666667,13889.5384615385,14759.8181818182,14128.375,2023-04-10,40.6501859445572,22.8501045223403,93.7073416226849,2023-04-03,2023-03-27,2023-04-03,2023-03-27,3.80451016823645,7.13646723322017
"NATTR01",22.584012,40.463608,"Greece",2023-04-10,2023-04-25,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","PYDNA-KOLINDROS","NEA AGATHOYPOLI","Ecodev",,17,2023,4,2023-04-10,40.4623661849571,22.585892030977,0.435082872928177,0.087388801674516,-0.372976544433432,-0.087388801674516,0.325700498504408,0.211832670794988,-0.250295971858538,-0.211832670794988,0.262234880515955,0.167982786976981,0.272379322544449,0.167982786976981,2023-04-10,40.4623661849571,22.585892030977,,,40.4623661849571,22.585892030977,,,,,,,,,2023-04-10,40.4501850297008,22.5501031500557,54.5077417306675,2023-04-03,2023-03-27,2023-04-03,2023-03-27,3.50271587412863,5.61613107669109
"PKATR01",22.600857,40.282436,"Greece",2023-04-10,2023-04-25,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","KATERINI","PARALIA KATERINI","Ecodev",,18,2023,4,2023-04-10,40.2827031281332,22.5993667602388,0.492787074437392,0.104847320093957,-0.431654676258993,-0.104847320093957,0.349046788235591,0.0375221810980883,-0.319309296636912,-0.0375221810980883,0.158501488540706,0.0793120933394184,0.152326637906792,0.0793120933394184,2023-04-10,40.2827031281332,22.5993667602388,14571,13955,40.2827031281332,22.5993667602388,14276.9285714286,13835.125,14274.5,13698.2142857143,14626.1428571429,13931.2857142857,14740.75,14097.6666666667,2023-04-10,40.2501841148445,22.6501036074839,97.0655450474733,2023-04-03,2023-03-27,2023-04-03,2023-03-27,4.71773541357834,11.5317847470869
"KVATR02",22.568874,40.190952,"Greece",2023-04-10,2023-04-25,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","DION-OLYMPOS","KALYVIA VARIKOY","Ecodev",,9,2023,4,2023-04-10,40.1928715997212,22.5679257252946,0.468592057761733,0.0793313876359777,-0.39938080495356,-0.0793313876359777,0.381583830459705,0.0929107104343377,-0.300583420473181,-0.0929107104343377,0.218906108977428,0.0653285703514128,0.26643615285453,0.0653285703514128,2023-04-10,40.1928715997212,22.5679257252946,14529,13997,40.1928715997212,22.5679257252946,14250.8181818182,13877.3076923077,14193,13764.5,14578.1428571429,13991.7142857143,14625.5384615385,14135.1428571429,2023-04-10,40.1501836574163,22.5501031500557,43.347181939872,2023-04-03,2023-03-27,2023-04-03,2023-03-27,2.48136734820026,6.74932873204611
"NPOTR01",22.660553,39.973322,"Greece",2023-04-10,2023-04-25,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","DION-OLYMPOS","NEOI POROI","Ecodev",,7,2023,4,2023-04-10,39.9727843551119,22.6622488301272,0.507246376811594,0.123456790123457,-0.434954007884363,-0.123456790123457,0.1875089262152,0.151926479062943,-0.0854017303766523,-0.151926479062943,0.315633316000339,0.234805734921232,0.415289140072479,0.234805734921232,2023-04-10,39.9727843551119,22.6622488301272,14541,14207,39.9727843551119,22.6622488301272,14254.6923076923,13968.1818181818,14240.7647058824,13925.5,14525.5714285714,14119.2857142857,14593.5555555556,14207.8333333333,2023-04-10,39.9501827425599,22.6501036074839,45.2734690103389,2023-04-03,2023-03-27,2023-04-03,2023-03-27,2.22726341942325,7.92363254967495
"AGCTR01",22.831567,40.499345,"Greece",2023-04-12,2023-04-27,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THERMAIKOS","AGGELOCHORI","Ecodev",,1,2023,4,2023-04-12,40.4982987963219,22.8329287341099,0.484035038146369,0.140499457111835,-0.44643348939686,-0.140499457111835,0.500707088299376,0.169753729817975,-0.451778912116027,-0.169753729817975,0.0780043699446876,0.0601191066764361,0.0485103540464282,0.0601191066764361,2023-04-12,40.4982987963219,22.8329287341099,14360,14185,40.4982987963219,22.8329287341099,14219.0833333333,13939.9285714286,14213.052631579,13901.9285714286,14450.5833333333,14058.8,14612.7272727273,14134.625,2023-04-12,40.4501850297008,22.8501045223403,192.730780015219,2023-04-05,2023-03-29,2023-04-05,2023-03-29,1.92345470329747,13.3025480090801
"PRATR01",22.926522,40.505828,"Greece",2023-04-12,2023-04-27,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THERMAIKOS","PERAIA","Ecodev",,11,2023,4,2023-04-12,40.5072819491631,22.9272518389425,0.22551130247578,0.00729927007299269,-0.255583126550868,-0.00729927007299269,0.0804335947903697,0.0675065430516818,-0.0392841400475423,-0.0675065430516818,0.224037437985075,0.100274883695525,0.330476182831237,0.100274883695525,2023-04-12,40.5072819491631,22.9272518389425,13775,14194,40.5072819491631,22.9272518389425,14194.5384615385,13962.125,14118.9444444444,13857.6111111111,14394.125,13988.5,14529.4615384615,14160.9,2023-04-12,40.550185487129,22.9501049797685,80.6691887500056,2023-04-05,2023-03-29,2023-04-05,2023-03-29,0.240727459095069,3.07820671104128
"EMITR01",22.976324,40.524154,"Greece",2023-04-12,2023-04-27,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THERMI","ELOS MIKRAS","Ecodev",,4,2023,4,2023-04-12,40.5252482548455,22.9766591795691,0.0759521218715995,-0.0371957156767284,-0.107775039211293,0.0371957156767284,0.217049608601326,0.0156509409125802,-0.222476165133597,-0.0156509409125802,0.114159884538883,0.0512269832263472,0.0878961993592445,0.0512269832263472,2023-04-12,40.5252482548455,22.9766591795691,14493,14156,40.5252482548455,22.9766591795691,14184.3636363636,13904.5,14175.5714285714,13809.9333333333,14470.6,13954.6666666667,14597.1538461538,14112,2023-04-12,40.550185487129,22.9501049797685,80.6691887500056,2023-04-05,2023-03-29,2023-04-05,2023-03-29,0.240727459095069,3.07820671104128
"THETR02",22.952207,40.617725,"Greece",2023-04-12,2023-04-27,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THESSALONIKI","THESSALONIKI","Ecodev",,1,2023,4,2023-04-12,40.619571359678,22.9542012974661,0.065236818588025,-0.0574591460200316,-0.108837209302326,0.0574591460200316,0.0433731135093725,0.0258561522921036,-0.0143297589631821,-0.0258561522921036,0.122243373373892,0.104380854659122,0.222897570188637,0.104380854659122,2023-04-12,40.619571359678,22.9542012974661,,,40.619571359678,22.9542012974661,,,,,,,,,2023-04-12,40.6501859445572,22.9501049797685,92.13723528845,2023-04-05,2023-03-29,2023-04-05,2023-03-29,2.03492877951066,8.6025955684745
"KLMTR01",22.952145,40.5721,"Greece",2023-04-12,2023-04-27,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","KALAMARIA","KALAMARIA","Ecodev",,2,2023,4,2023-04-12,40.5701640190514,22.9542012974661,0.188783570300158,0.075,-0.136706948640483,-0.075,0.0698350700489186,0.0877562410349507,0.0035798882732661,-0.0877562410349507,0.18228824223197,0.0762834458654813,0.283428122926306,0.0762834458654813,2023-04-12,40.5701640190514,22.9542012974661,14652,14097,40.5701640190514,22.9542012974661,14193,13817.8333333333,14132.3636363636,13780,14448.9166666667,13985.4,14617.7142857143,14250.5,2023-04-12,40.550185487129,22.9501049797685,80.6691887500056,2023-04-05,2023-03-29,2023-04-05,2023-03-29,0.240727459095069,3.07820671104128
"AMPTR01",22.918958,40.660169,"Greece",2023-04-12,2023-04-27,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","AMPELOKIPOI-MENEMENI","AMPELOKIPOI","Ecodev",,1,2023,4,2023-04-12,40.6599955474634,22.9182686861013,0.233898305084746,0.0143312101910828,-0.27209186220669,-0.0143312101910828,0.156475880877538,-0.00888277382175633,-0.190704334834026,0.00888277382175633,0.0592982153922964,0.0306646896770229,0.0530779896832829,0.0306646896770229,2023-04-12,40.6599955474634,22.9182686861013,14600,14229,40.6599955474634,22.9182686861013,14277.625,13930.8125,14247.9,13900.7333333333,14635.0666666667,14053.2,14884.7777777778,14282,2023-04-12,40.6501859445572,22.9501049797685,92.13723528845,2023-04-05,2023-03-29,2023-04-05,2023-03-29,2.03492877951066,8.6025955684745
"EYOTR01",22.884909,40.667553,"Greece",2023-04-12,2023-04-27,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","KORDELIO-EVOSMOS","EYOSMOS","Ecodev",,36,2023,4,2023-04-12,40.6689787003046,22.8868276511571,0.183531458393737,-0.00560292326431181,-0.197769953051643,0.00560292326431181,0.211087530431682,0.0196230455758206,-0.228616821507708,-0.0196230455758206,0.0858806080216628,0.0519584370706662,0.0697620546659313,0.0519584370706662,2023-04-12,40.6689787003046,22.8868276511571,14290,14191,40.6689787003046,22.8868276511571,14283.5714285714,13884.4375,14298.6,13831.25,14634.5,14068.9285714286,14822.9090909091,14243.25,2023-04-12,40.6501859445572,22.8501045223403,93.9247620675087,2023-04-05,2023-03-29,2023-04-05,2023-03-29,2.0817659656168,7.35388767804398
"NPOTR01",22.660553,39.973322,"Greece",2023-04-17,2023-05-02,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","DION-OLYMPOS","NEOI POROI","Ecodev",0,20,2023,4,2023-04-17,39.9727843551119,22.6622488301272,0.553430079155673,0.173978065802592,-0.455500618046972,-0.173978065802592,0.233139118807798,0.147393232371443,-0.114517320704238,-0.147393232371443,0.304880112699133,0.169320231689407,0.389199950597967,0.169320231689407,2023-04-17,39.9727843551119,22.6622488301272,14638,14170,39.9727843551119,22.6622488301272,14254.6923076923,13968.1818181818,14240.7647058824,13925.5,14525.5714285714,14119.2857142857,14593.5555555556,14207.8333333333,2023-04-17,39.9501827425599,22.6501036074839,54.6529335322266,2023-04-10,2023-04-03,2023-04-10,2023-04-03,9.37946452188771,11.606727941311
"PEYTR02",22.93597,40.660236,"Greece",2023-04-17,2023-05-02,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","PAVLOS MELAS","STAYROYPOLI","Ecodev",0,23,2023,4,2023-04-17,40.6599955474634,22.9362349917837,0.1449203187251,-0.0219102318655605,-0.184746199433136,0.0219102318655605,0.141470128602619,-0.0221868235243162,-0.177189929066256,0.0221868235243162,0.0499146503898164,0.0192075157375314,0.0501115460751128,0.0192075157375314,2023-04-17,40.6599955474634,22.9362349917837,14897,14252,40.6599955474634,22.9362349917837,14248.4285714286,13909.4705882353,14253,13900,14606.6666666667,14090.7142857143,14795.7777777778,14217.4545454545,2023-04-17,40.6501859445572,22.9501049797685,104.81820285524,2023-04-10,2023-04-03,2023-04-10,2023-04-03,12.8598498187494,17.292019114233
"KVATR02",22.568874,40.190952,"Greece",2023-04-17,2023-05-02,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","DION-OLYMPOS","KALYVIA VARIKOY","Ecodev",0,4,2023,4,2023-04-17,40.1928715997212,22.5679257252946,0.501234567901235,0.128014842300557,-0.410672853828306,-0.128014842300557,0.404717185140446,0.118737291148659,-0.31117091552758,-0.118737291148659,0.214333214539111,0.0728268059290767,0.25807966492718,0.0728268059290767,2023-04-17,40.1928715997212,22.5679257252946,14603,14170,40.1928715997212,22.5679257252946,14250.8181818182,13877.3076923077,14193,13764.5,14578.1428571429,13991.7142857143,14625.5384615385,14135.1428571429,2023-04-17,40.1501836574163,22.5501031500557,48.4536638124573,2023-04-10,2023-04-03,2023-04-10,2023-04-03,5.10648187258527,7.58784922078553
"EYOTR02",22.926086,40.675754,"Greece",2023-04-17,2023-05-02,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","KORDELIO-EVOSMOS","EVOSMOS","Ecodev",0,28,2023,4,2023-04-17,40.6779618531458,22.9272518389425,0.278226857887875,0.0682065809544563,-0.278560250391236,-0.0682065809544563,0.244451001765229,0.0490878092086252,-0.251102081515298,-0.0490878092086252,0.105019187857349,0.0673516302477049,0.0787120705339798,0.0673516302477049,2023-04-17,40.6779618531458,22.9272518389425,14895,14193,40.6779618531458,22.9272518389425,14288,13889.2142857143,14257.1,13838.2857142857,14602.5,14051.8333333333,14830.5,14186.8571428571,2023-04-17,40.6501859445572,22.9501049797685,104.81820285524,2023-04-10,2023-04-03,2023-04-10,2023-04-03,12.8598498187494,17.292019114233
"KMITR01",22.35289,40.254455,"Greece",2023-04-17,2023-05-02,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","KATERINI","KATO MILIA","Ecodev",0,21,2023,4,2023-04-17,40.2557536696096,22.3523300571059,0.62420866042036,0.216154721274175,-0.530057251908397,-0.216154721274175,0.572057073069826,0.178991067054178,-0.493313295889905,-0.178991067054178,0.0830256804132208,0.0785314428646041,0.0608383349210011,0.0785314428646041,2023-04-17,40.2557536696096,22.3523300571059,14686,14144,40.2557536696096,22.3523300571059,14272.5,13810.9285714286,14259.9333333333,13710.5333333333,14635.1428571429,13955.1538461538,14728.7272727273,14095.4,2023-04-17,40.2501841148445,22.3501022351993,50.6117422089301,2023-04-10,2023-04-03,2023-04-10,2023-04-03,7.67922134579567,13.4627854677237
"OAKTR01",22.582148,40.237544,"Greece",2023-04-17,2023-05-02,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","KATERINI","OLYMPIAKI AKTI","Ecodev",0,6,2023,4,2023-04-17,40.2377873639272,22.5814004545564,0.622409823484267,0.242311459353575,-0.522323571771483,-0.242311459353575,0.447077808779537,0.125585562437063,-0.373914966262751,-0.125585562437063,0.197368981106471,0.109914703396109,0.187826935477127,0.109914703396109,2023-04-17,40.2377873639272,22.5814004545564,14628,14135,40.2377873639272,22.5814004545564,14266,13892.7857142857,14259,13735.3333333333,14581.9333333333,13984.25,14751.7692307692,14093.75,2023-04-17,40.2501841148445,22.5501031500557,54.4202584534069,2023-04-10,2023-04-03,2023-04-10,2023-04-03,6.16830028232653,8.7165966949251
"PKATR01",22.600857,40.282436,"Greece",2023-04-17,2023-05-02,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","KATERINI","PARALIA KATERINI","Ecodev",0,36,2023,4,2023-04-17,40.2827031281332,22.5993667602388,0.517515923566879,0.14704112337011,-0.443939393939394,-0.14704112337011,0.344025216351518,0.0461211693603403,-0.313326825986115,-0.0461211693603403,0.160407725624192,0.0921342262334122,0.157160824366018,0.0921342262334122,2023-04-17,40.2827031281332,22.5993667602388,14821,14115,40.2827031281332,22.5993667602388,14276.9285714286,13835.125,14274.5,13698.2142857143,14626.1428571429,13931.2857142857,14740.75,14097.6666666667,2023-04-17,40.2501841148445,22.6501036074839,107.910860391057,2023-04-10,2023-04-03,2023-04-10,2023-04-03,10.8453153435839,15.5630507571623
