"id","station_id","trapid_region","trapid","code","oldid","x","y","dt_placement","week","month","year","country_code","nuts0_code","nuts0_name","nuts1_code","nuts1_name","nuts2_code","nuts2_name","nuts3_code","nuts3_name","lau1_municipality","lau2_settlement","traptype","lab","no_pos_pools","culex spp.","region","dt_placement_original","indices_image_date","indices_lat","indices_lon","ndvi","ndmi","ndwi","ndbi","ndvi_mean","ndmi_mean","ndwi_mean","ndbi_mean","ndvi_std","ndmi_std","ndwi_std","ndbi_std","lst_image_date","lst_lat","lst_lon","lst_day","lst_night","monthly_lst_lat","monthly_lst_lon","lst_jan_day_mean","lst_jan_night_mean","lst_feb_day_mean","lst_feb_night_mean","lst_mar_day_mean","lst_mar_night_mean","lst_apr_day_mean","lst_apr_night_mean","indices_image_date","indices_lat","indices_lon","acc_rainfall_jan","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week","acc_rainfall_2week"
11,"AIGTR01","AIGTR01_CM","AIGTR01_EL52","AIGTR01_EL5245048","AIST0200",22.547799,40.509188,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL525","PIERIA","PYDNA-KOLINDROS","AIGINIO","Ecodev","ΠΔΑ",0,26,"Greece",2023-05-02,2023-04-17,40.5072819491631,22.5499594196122,0.252331977995695,-0.0326990578237576,-0.269949066213922,0.0326990578237576,0.296493306817304,0.00533733223949136,-0.303596308705895,-0.00533733223949136,0.0564250110467616,0.0523441259010099,0.037776853045795,0.0523441259010099,2023-04-17,40.5072819491631,22.5499594196122,14807,14143,40.5072819491631,22.5499594196123,14215.0769230769,13798.5,14258.2,13728.2666666667,14596.5625,13974.0833333333,14778,14113,2023-04-17,40.550185487129,22.5501031500557,60.5633162849117,2023-04-10,2023-04-03,2023-04-10,2023-04-03,9.60924530692864,12.2657976484334
5,"AGCTR01","AGCTR01_CM","AGCTR01_EL52","AGCTR01_EL5245048","ARFS0100",22.831567,40.499345,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THERMAIKOS","AGGELOCHORI","Ecodev","ΑΠΘ",0,6,"Greece",2023-05-02,2023-04-17,40.4982987963219,22.8329287341099,0.462371563454596,0.131013745704467,-0.433315187806206,-0.131013745704467,0.483852210432727,0.160145174294465,-0.443050263127194,-0.160145174294465,0.0935442950844574,0.0746553222523059,0.0551744870005989,0.0746553222523059,2023-04-17,40.4982987963219,22.8329287341099,14699,14153,40.4982987963219,22.8329287341099,14219.0833333333,13939.9285714286,14213.052631579,13901.9285714286,14450.5833333333,14058.8,14612.7272727273,14134.625,2023-04-17,40.4501850297008,22.8501045223403,207.272396256783,2023-04-10,2023-04-03,2023-04-10,2023-04-03,15.6983832014957,18.8424007014837
531,"AMPTR01","AMPTR01_CM","AMPTR01_EL52","AMPTR01_EL5245048",0,22.918958,40.660169,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","AMPELOKIPOI-MENEMENI","AMPELOKIPOI","Ecodev","ΑΠΘ",0,2,"Greece",2023-05-02,2023-04-17,40.6599955474634,22.9182686861013,0.229275225011843,0.0122878876535985,-0.264311814859927,-0.0122878876535985,0.153935484735304,-0.0144816003009477,-0.184585957063674,0.0144816003009477,0.0591709757661865,0.030128285324752,0.0522966107276418,0.030128285324752,2023-04-17,40.6599955474634,22.9182686861013,14947,14252,40.6599955474634,22.9182686861013,14277.625,13930.8125,14247.9,13900.7333333333,14635.0666666667,14053.2,14884.7777777778,14282,2023-04-17,40.6501859445572,22.9501049797685,104.81820285524,2023-04-10,2023-04-03,2023-04-10,2023-04-03,12.8598498187494,17.292019114233
54,"EMITR01","EMITR01_CM","EMITR01_EL52","EMITR01_EL5245048","ADFS0100",22.976324,40.524154,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THERMI","ELOS MIKRAS","Ecodev","ΑΠΘ",0,29,"Greece",2023-05-02,2023-04-17,40.5252482548455,22.9766591795691,0.0603290676416819,-0.0420260598274913,-0.0922787193973635,0.0420260598274913,0.216072335823387,0.0268861379737757,-0.215760791618007,-0.0268861379737757,0.127172411853054,0.0698628493192098,0.097112548124923,0.0698628493192098,2023-04-17,40.5252482548455,22.9766591795691,14536,14107,40.5252482548455,22.9766591795691,14184.3636363636,13904.5,14175.5714285714,13809.9333333333,14470.6,13954.6666666667,14597.1538461538,14112,2023-04-17,40.550185487129,22.9501049797685,86.6640131816093,2023-04-10,2023-04-03,2023-04-10,2023-04-03,6.12975624820683,6.75800915587752
573,"EYOTR03","EYOTR03_CM","EYOTR03_EL52","EYOTR03_EL5245048",0,22.900399,40.665141,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","KORDELIO-EVOSMOS","EYOSMOS","Ecodev","ΠΔΑ",0,35,"Greece",2023-05-02,2023-04-17,40.664487123884,22.9003023804189,0.139444173573866,-0.012882787750792,-0.172016048144433,0.012882787750792,0.15621019731586,-0.0111208622179291,-0.183313121403109,0.0111208622179291,0.070199212655968,0.0409550967089586,0.0522437380682986,0.0409550967089586,2023-04-17,40.664487123884,22.9003023804189,14974,14236,40.664487123884,22.9003023804189,14284.5,13900.125,14276.6363636364,13871.0666666667,14624.1428571429,13953.7222222222,14815.7777777778,14201,2023-04-17,40.6501859445572,22.9501049797685,104.81820285524,2023-04-10,2023-04-03,2023-04-10,2023-04-03,12.8598498187494,17.292019114233
80,"KLMTR01","KLMTR01_CM","KLMTR01_EL52","KLMTR01_EL5245048","KMTR0100",22.952145,40.5721,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","KALAMARIA","KALAMARIA","Ecodev","ΑΠΘ",0,9,"Greece",2023-05-02,2023-04-17,40.5701640190514,22.9542012974661,0.212919677008075,0.0609665427509294,-0.158749492488835,-0.0609665427509294,0.0525376637804178,0.160726737788257,0.0468736416600541,-0.160726737788257,0.213045159741271,0.205281888983472,0.343764533905976,0.205281888983472,2023-04-17,40.5701640190514,22.9542012974661,14772,14248,40.5701640190514,22.9542012974661,14193,13817.8333333333,14132.3636363636,13780,14448.9166666667,13985.4,14617.7142857143,14250.5,2023-04-17,40.550185487129,22.9501049797685,86.6640131816093,2023-04-10,2023-04-03,2023-04-10,2023-04-03,6.12975624820683,6.75800915587752
176,"PRATR01","PRATR01_CM","PRATR01_EL52","PRATR01_EL5245048","PETR0100",22.926522,40.505828,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THERMAIKOS","PERAIA","Ecodev","ΑΠΘ",0,20,"Greece",2023-05-02,2023-04-17,40.5072819491631,22.9272518389425,0.223872817305186,0,-0.251265654143352,0,0.086221461448222,0.121729531218743,-0.0154964570921761,-0.121729531218743,0.222087000851393,0.218207364778475,0.3667718569277,0.218207364778475,2023-04-17,40.5072819491631,22.9272518389425,14636,14193,40.5072819491631,22.9272518389425,14194.5384615385,13962.125,14118.9444444444,13857.6111111111,14394.125,13988.5,14529.4615384615,14160.9,2023-04-17,40.550185487129,22.9501049797685,86.6640131816093,2023-04-10,2023-04-03,2023-04-10,2023-04-03,6.12975624820683,6.75800915587752
529,"SKSTR01","SKSTR01_CM","SKSTR01_EL52","SKSTR01_EL5245048",0,22.954067,40.64858,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","NEAPOLI-SYKIES","SYKIES","Ecodev","ΑΠΘ",0,6,"Greece",2023-05-02,2023-04-17,40.6465208182016,22.9542012974661,0.112347641759406,-0.0637823371989296,-0.160630356649157,0.0637823371989296,0.134721106413293,-0.0588504252926083,-0.184143499715013,0.0588504252926083,0.0574313527360993,0.0297198917096645,0.0623592868353531,0.0297198917096645,2023-04-17,40.6465208182016,22.9542012974661,14249,14240,40.6465208182016,22.9542012974661,14246.7,13918.6470588235,14208.4285714286,13882.7647058824,14529.2222222222,14031.25,14792.4545454545,14193.2857142857,2023-04-17,40.6501859445572,22.9501049797685,104.81820285524,2023-04-10,2023-04-03,2023-04-10,2023-04-03,12.8598498187494,17.292019114233
208,"THETR02","THETR02_CM","THETR02_EL52","THETR02_EL5245048","MPTR0100",22.952207,40.617725,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THESSALONIKI","THESSALONIKI","Ecodev","ΑΠΘ",0,11,"Greece",2023-05-02,2023-04-17,40.619571359678,22.9542012974661,0.0553191489361702,-0.0706969772670498,-0.0992907801418439,0.0706969772670498,0.0164529017277047,0.0958000612872678,0.0340650975689272,-0.0958000612872678,0.169178656373322,0.252177012704802,0.298688994088409,0.252177012704802,2023-04-17,40.619571359678,22.9542012974661,,,40.619571359678,22.9542012974661,,,,,,,,,2023-04-17,40.6501859445572,22.9501049797685,104.81820285524,2023-04-10,2023-04-03,2023-04-10,2023-04-03,12.8598498187494,17.292019114233
211,"THRTR01","THRTR01_CM","THRTR01_EL52","THRTR01_EL5245048","THFS0100",23.033494,40.558092,2023-04-17,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THERMI","THERMI","Ecodev","ΠΔΑ",0,12,"Greece",2023-05-02,2023-04-17,40.5566892897896,23.0350496730368,0.446756425948592,0.150085137436147,-0.390997352162401,-0.150085137436147,0.475845205538332,0.122087587218484,-0.425048041163855,-0.122087587218484,0.0528297138918335,0.037645067795278,0.0377389387877862,0.037645067795278,2023-04-17,40.5566892897896,23.0350496730368,14834,14170,40.5566892897896,23.0350496730368,14261.0833333333,13860.6875,14205.6875,13814.3125,14570.5,13964.5833333333,14682.7272727273,14167.1428571429,2023-04-17,40.550185487129,23.0501054371966,68.6403675751499,2023-04-10,2023-04-03,2023-04-10,2023-04-03,8.55849745903106,9.03706005071581
576,"NGYTR02","NGYTR02_CM","NGYTR02_EL52","NGYTR02_EL5245050",0,22.738311,40.920196,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL523","KILKIS","KILKIS","NEO GYNAIKOKASTRO","Ecodev","ΠΔΑ",0,52,"Greece",2023-05-04,2023-04-18,40.9205069798581,22.7386056292774,0.662406558958283,0.314144109797941,-0.567174357808593,-0.314144109797941,0.654617802424701,0.30338705443253,-0.562672394038838,-0.30338705443253,0.0754114501353376,0.0709607314754803,0.0486484266055854,0.0709607314754803,2023-04-19,40.9205069798581,22.7386056292774,14756,14125,40.9205069798581,22.7386056292774,14224.3333333333,13821.2142857143,14237.4545454545,13718.6666666667,14514.0714285714,13918.2727272727,14566.5,14087.9166666667,2023-04-19,40.9501873168418,22.7501040649121,62.2842175976402,2023-04-12,2023-04-05,2023-04-12,2023-04-05,16.3811506125203,16.5102708443301
133,"NGYTR01","NGYTR01_CM","NGYTR01_EL52","NGYTR01_EL5245050","NGST0100",22.740333,40.921165,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL523","KILKIS","KILKIS","NEO GYNAIKOKASTRO","Ecodev","ΑΠΘ",0,40,"Greece",2023-05-04,2023-04-18,40.9205069798581,22.7386056292774,0.662406558958283,0.314144109797941,-0.567174357808593,-0.314144109797941,0.654617802424701,0.30338705443253,-0.562672394038838,-0.30338705443253,0.0754114501353376,0.0709607314754803,0.0486484266055854,0.0709607314754803,2023-04-19,40.9205069798581,22.7386056292774,14756,14125,40.9205069798581,22.7386056292774,14224.3333333333,13821.2142857143,14237.4545454545,13718.6666666667,14514.0714285714,13918.2727272727,14566.5,14087.9166666667,2023-04-19,40.9501873168418,22.7501040649121,62.2842175976402,2023-04-12,2023-04-05,2023-04-12,2023-04-05,16.3811506125203,16.5102708443301
140,"NKVTR01","NKVTR01_CM","NKVTR01_EL52","NKVTR01_EL5245050","NKTR0100",22.623476,40.990383,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL523","KILKIS","PAIONIA","NEA KAVALA","Ecodev","ΠΔΑ",0,13,"Greece",2023-05-04,2023-04-18,40.9923722025876,22.6218246423418,0.594829729057917,0.211251651878422,-0.512850742749352,-0.211251651878422,0.513710473970044,0.138926765303615,-0.460316027531745,-0.138926765303615,0.0803595238858487,0.0866658037862584,0.057114142332071,0.0866658037862584,2023-04-19,40.9923722025876,22.6218246423418,14754,13968,40.9923722025876,22.6218246423418,14217.8181818182,13790.7692307692,14254.2,13627.3333333333,14559.3333333333,13825.9090909091,14622.6666666667,13988.9090909091,2023-04-19,40.9501873168418,22.6501036074839,82.7159139444921,2023-04-12,2023-04-05,2023-04-12,2023-04-05,23.3620262244076,24.5470764085476
15,"ALETR01","ALETR01_CM","ALETR01_EL52","ALETR01_EL5245050","ALTR0100",22.454885,40.636107,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL521","IMATHIA","ALEXANDREIA","ALEXANDREIA","Ecodev","ΑΠΘ",0,56,"Greece",2023-05-04,2023-04-18,40.6375376653604,22.4556363147797,0.161031805659905,-0.0843373493975904,-0.205408216328653,0.0843373493975904,0.198293340148337,-0.0740147519609708,-0.233500110138468,0.0740147519609708,0.0620526058894919,0.0399713847890008,0.0447854507545397,0.0399713847890008,2023-04-19,40.6375376653604,22.4556363147797,14638,14079,40.6375376653604,22.4556363147797,14236.7272727273,13749.3636363636,14205.875,13703.75,14711.8,13894.5,14904.3333333333,14087.125,2023-04-19,40.6501859445572,22.4501026926275,53.0144072663898,2023-04-12,2023-04-05,2023-04-12,2023-04-05,17.9282217258296,22.6224201685691
569,"ALETR02","ALETR02_CM","ALETR02_EL52","ALETR02_EL5245050",0,22.459111,40.636942,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL521","IMATHIA","ALEXANDREIA","ALEXANDREIA","Ecodev","ΠΔΑ",0,27,"Greece",2023-05-04,2023-04-18,40.6375376653604,22.4601278912003,0.278380332610267,-0.0124743995531559,-0.29176814417925,0.0124743995531559,0.202775313223069,-0.062946116418388,-0.232257519457821,0.062946116418388,0.0554933167061363,0.0338550629213649,0.0484225744437089,0.0338550629213649,2023-04-19,40.6375376653604,22.4601278912003,14638,14070,40.6375376653604,22.4601278912003,14232.75,13745.5454545455,14220.5625,13699.0625,14718.2666666667,13903.3846153846,14907.5833333333,14085.375,2023-04-19,40.6501859445572,22.4501026926275,53.0144072663898,2023-04-12,2023-04-05,2023-04-12,2023-04-05,17.9282217258296,22.6224201685691
173,"POKTR01","POKTR01_CM","POKTR01_EL52","POKTR01_EL5245050","PKST0100",22.578157,40.986209,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL523","KILKIS","PAIONIA","POLYKASTRO","Ecodev","ΑΠΘ",0,16,"Greece",2023-05-04,2023-04-18,40.987880626167,22.5769088781359,0.442838370565046,0.10774818401937,-0.403733060598313,-0.10774818401937,0.45906560636521,0.143784471278272,-0.430233629061595,-0.143784471278272,0.133890970887781,0.118658186146657,0.0944538249275248,0.118658186146657,2023-04-19,40.987880626167,22.5769088781359,14805,14023,40.987880626167,22.5769088781359,14227.2727272727,13784.5833333333,14233.8666666667,13666.3333333333,14541.5714285714,13873.3636363636,14638.2,14064.7777777778,2023-04-19,40.9501873168418,22.5501031500557,87.5044425866799,2023-04-12,2023-04-05,2023-04-12,2023-04-05,24.7425194227762,31.0392908676222
575,"NSATR02","NSATR02_CM","NSATR02_EL52","NSATR02_EL5245050",0,22.917477,40.839002,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL523","KILKIS","KILKIS","NEA SANTA","Ecodev","ΠΔΑ",0,38,"Greece",2023-05-04,2023-04-18,40.8396586042873,22.9182686861013,0.443309499489275,0.0938649119411651,-0.420457401357125,-0.0938649119411651,0.504361135230756,0.152483860061189,-0.454129067477165,-0.152483860061189,0.0986244548169704,0.081979888111645,0.0653774487117424,0.081979888111645,2023-04-19,40.8396586042873,22.9182686861013,14822,14121,40.8396586042873,22.9182686861013,14220.1,13738.5833333333,14232.7,13631.8666666667,14524.8666666667,13862.8181818182,14622.1666666667,14010.0833333333,2023-04-19,40.8501868594136,22.9501049797685,100.728438180966,2023-04-12,2023-04-05,2023-04-12,2023-04-05,10.1542596961663,10.7815249078267
150,"NSATR01","NSATR01_CM","NSATR01_EL52","NSATR01_EL5245050","NSTR0100",22.913496,40.841007,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL523","KILKIS","KILKIS","NEA SANTA","Ecodev","ΑΠΘ",0,8,"Greece",2023-05-04,2023-04-18,40.8396586042873,22.9137771096807,0.626065438548254,0.25376298494806,-0.526981667957656,-0.25376298494806,0.50188390752904,0.150109776727714,-0.447384935658839,-0.150109776727714,0.078962262222864,0.0654639003195139,0.0554028119649528,0.0654639003195139,2023-04-19,40.8396586042873,22.9137771096807,14822,14121,40.8396586042873,22.9137771096807,14220.1,13738.5833333333,14232.7,13631.8666666667,14524.8666666667,13862.8181818182,14622.1666666667,14010.0833333333,2023-04-19,40.8501868594136,22.9501049797685,100.728438180966,2023-04-12,2023-04-05,2023-04-12,2023-04-05,10.1542596961663,10.7815249078267
75,"KLCTR01","KLCTR01_CM","KLCTR01_EL52","KLCTR01_EL5245050","KXFS0100",22.861123,40.640005,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","DELTA","KALOCHORI","Ecodev","ΑΠΘ",0,62,"Greece",2023-05-04,2023-04-18,40.642029241781,22.8598781926335,0.141603704606386,-0.0730259251929546,-0.185222672064777,0.0730259251929546,0.224819467207366,-0.0126117533469913,-0.236827479762211,0.0126117533469913,0.0844160319295273,0.0602370889790919,0.0638729429558341,0.0602370889790919,2023-04-19,40.642029241781,22.8598781926335,14877,14176,40.642029241781,22.8598781926335,14269.2857142857,13842.3333333333,14225.2857142857,13765.6666666667,14615.7777777778,13946.5,14807,14165,2023-04-19,40.6501859445572,22.8501045223403,107.764210126486,2023-04-12,2023-04-05,2023-04-12,2023-04-05,13.8394480589777,15.9212140245945
572,"TOYTR02","TOYTR02_CM","TOYTR02_EL52","TOYTR02_EL5245050",0,22.977853,40.613748,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THESSALONIKI","TOYMPA","Ecodev","ΠΔΑ",0,8,"Greece",2023-05-04,2023-04-18,40.6150797832574,22.9766591795691,0.163175303197354,0.00595947556615019,-0.188063063063063,-0.00595947556615019,0.166765520147599,9.14879989258322E-06,-0.187617139215145,-9.14879989258322E-06,0.0777266682288545,0.0390135335446555,0.0545904777449641,0.0390135335446555,2023-04-19,40.6150797832574,22.9766591795691,14758,14194,40.6150797832574,22.9766591795691,14238.7777777778,13900.8235294118,14165.4117647059,13916.8235294118,14496.25,14019.3,14713.3846153846,14228.7777777778,2023-04-19,40.6501859445572,22.9501049797685,110.089105970168,2023-04-12,2023-04-05,2023-04-12,2023-04-05,17.951870681718,19.9867994612287
103,"LGKTR01","LGKTR01_CM","LGKTR01_EL52","LGKTR01_EL5245050","LGTR0100",23.248449,40.626646,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","LAGGADAS","LAGKADIKIA","Ecodev","ΑΠΘ",0,9,"Greece",2023-05-04,2023-04-18,40.6285545125192,23.2506453412255,0.578864765890662,0.173405909797823,-0.509377344336084,-0.173405909797823,0.53441038085293,0.154599410429184,-0.486663865432593,-0.154599410429184,0.0579293203478642,0.0381253178302388,0.043461397259455,0.0381253178302388,2023-04-19,40.6285545125192,23.2506453412255,14819,14053,40.6285545125192,23.2506453412255,14198.8,13757.5333333333,14152.4705882353,13657.2142857143,14542.9333333333,13872.25,14685.9166666667,14028.5,2023-04-19,40.6501859445572,23.250106352053,100.999897502312,2023-04-12,2023-04-05,2023-04-12,2023-04-05,50.0743822570585,50.4999429112577
212,"TOYTR01","TOYTR01_CM","TOYTR01_EL52","TOYTR01_EL5245050","ATTR0100",22.978366,40.614065,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","THESSALONIKI","TOYMPA","Ecodev","ΑΠΘ",0,1,"Greece",2023-05-04,2023-04-18,40.6150797832574,22.9766591795691,0.163175303197354,0.00595947556615019,-0.188063063063063,-0.00595947556615019,0.166765520147599,9.14879989258322E-06,-0.187617139215145,-9.14879989258322E-06,0.0777266682288545,0.0390135335446555,0.0545904777449641,0.0390135335446555,2023-04-19,40.6150797832574,22.9766591795691,14758,14194,40.6150797832574,22.9766591795691,14238.7777777778,13900.8235294118,14165.4117647059,13916.8235294118,14496.25,14019.3,14713.3846153846,14228.7777777778,2023-04-19,40.6501859445572,22.9501049797685,110.089105970168,2023-04-12,2023-04-05,2023-04-12,2023-04-05,17.951870681718,19.9867994612287
196,"SINTR01","SINTR01_CM","SINTR01_EL52","SINTR01_EL5245050","SIST0100",22.823903,40.664304,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","DELTA","SINDOS","Ecodev","ΑΠΘ",0,11,"Greece",2023-05-04,2023-04-18,40.664487123884,22.8239455812687,0.584133870467927,0.228846153846154,-0.471926288511373,-0.228846153846154,0.544341955787797,0.212253625844864,-0.471979684232563,-0.212253625844864,0.0795219282321392,0.0627105608579015,0.0537321915664903,0.0627105608579015,2023-04-19,40.664487123884,22.8239455812687,14898,14094,40.664487123884,22.8239455812687,14287.6666666667,13805.3333333333,14227.4375,13712,14647.8666666667,13889.5384615385,14759.8181818182,14128.375,2023-04-19,40.6501859445572,22.8501045223403,107.764210126486,2023-04-12,2023-04-05,2023-04-12,2023-04-05,13.8394480589777,15.9212140245945
29,"ASFTR01","ASFTR01_CM","ASFTR01_EL52","ASFTR01_EL5245050","ROTR0100",22.859562,40.666068,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","DELTA","AGIA SOFIA",,"ΑΠΘ",0,5,"Greece",2023-05-04,2023-04-18,40.664487123884,22.8598781926335,0.136192626034612,-0.0239172592113769,-0.160943106099436,0.0239172592113769,0.235088909095768,0.0407915160135339,-0.247395180236587,-0.0407915160135339,0.0975272173572572,0.0787034060702193,0.0774135518310353,0.0787034060702193,2023-04-19,40.664487123884,22.8598781926335,14934,14122,40.664487123884,22.8598781926335,14258.7,13818.5714285714,14233.9285714286,13736.1428571429,14647.9230769231,13934.7857142857,14794,14146,2023-04-19,40.6501859445572,22.8501045223403,107.764210126486,2023-04-12,2023-04-05,2023-04-12,2023-04-05,13.8394480589777,15.9212140245945
32,"ASFTR04","ASFTR04_CM","ASFTR04_EL52","ASFTR04_EL5245050","ROTR0400",22.86887,40.667964,2023-04-19,18,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL522","THESSALONIKI","DELTA","AGIA SOFIA","Triple Trap",,,14,"Greece",2023-05-04,2023-04-18,40.6689787003046,22.8688613454747,0.378091872791519,0.0461774286261736,-0.359561752988048,-0.0461774286261736,0.324095577432888,0.0697555497590057,-0.313052670599221,-0.0697555497590057,0.117839452200479,0.0584047629118686,0.0840309538079464,0.0584047629118686,2023-04-19,40.6689787003046,22.8688613454747,14968,14148,40.6689787003046,22.8688613454747,14239.4,13839.3125,14257.0769230769,13758.4285714286,14683.5384615385,13941.3076923077,14816.4166666667,14157.1428571429,2023-04-19,40.6501859445572,22.8501045223403,107.764210126486,2023-04-12,2023-04-05,2023-04-12,2023-04-05,13.8394480589777,15.9212140245945
78,"KLETR01","KLETR01_CM","KLETR01_EL52","KLETR01_EL5245054","KHTR0100",23.44143,40.071912,2023-04-23,19,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL527","CHALKIDIKI","KASSANDRA","KALLITHEA",,"ΠΔΑ",0,4,"Greece",2023-05-08,2023-04-23,40.071599036365,23.4392915508907,0.627647714604236,0.33120583542284,-0.531200839014158,-0.33120583542284,0.535411108254945,0.237807195990746,-0.467548065216769,-0.237807195990746,0.123743990156339,0.124266562948421,0.0794437062013846,0.124266562948421,2023-04-23,40.071599036365,23.4392915508907,14643,14179,40.071599036365,23.4392915508907,14287.5384615385,13965.9333333333,14280.1052631579,13870.7142857143,14525.6875,14029.8181818182,14667.5714285714,14142,2023-04-23,40.0501831999881,23.4501072669094,268.055053870092,2023-04-16,2023-04-09,2023-04-16,2023-04-09,54.0227214377373,59.9166239999177
203,"SNITR01","SNITR01_CM","SNITR01_EL52","SNITR01_EL5245054","SNST0100",23.317887,40.110141,2023-04-23,19,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL527","CHALKIDIKI","KASSANDRA","SANI",,"ΑΠΘ",0,11,"Greece",2023-05-08,2023-04-23,40.1120232241504,23.3180189875345,0.506614229531641,0.171857619577308,-0.418855218855219,-0.171857619577308,0.31521049489156,0.18705732839627,-0.185960889497815,-0.18705732839627,0.236015270345307,0.107810166959092,0.307407444672969,0.107810166959092,2023-04-23,40.1120232241504,23.3180189875345,,,40.1120232241504,23.3180189875345,,,,,,,,,2023-04-23,40.1501836574163,23.3501068094812,159.741631470107,2023-04-16,2023-04-09,2023-04-16,2023-04-09,27.0774673515903,29.1399117702372
21,"AMMTR01","AMMTR01_CM","AMMTR01_EL52","AMMTR01_EL5245054","AMST0100",23.342794,40.23963,2023-04-23,19,4,2023,"EL",0,"Greece","EL5","NOTHERN GREECE","EL52","CENTRAL MACEDONIA","EL527","CHALKIDIKI","NEA PROPONTIDA","AGIOS MAMAS",,"ΑΠΘ",0,14,"Greece",2023-05-08,2023-04-23,40.2377873639272,23.3449684460581,0.29654403567447,-0.025963149078727,-0.299804414640961,0.025963149078727,0.218165650444673,0.0799959524701892,-0.160630951097343,-0.0799959524701892,0.199541710544353,0.0877118394822702,0.245122480394575,0.0877118394822702,2023-04-23,40.2377873639272,23.3449684460581,14832,14252,40.2377873639272,23.3449684460581,14299.5454545455,13951.3571428571,14243.3125,13814.9,14531.1428571429,13974,14665.6666666667,14161.5714285714,2023-04-23,40.2501841148445,23.3501068094812,216.028853778822,2023-04-16,2023-04-09,2023-04-16,2023-04-09,70.4001204189844,73.157416648959
